,EIN,tax_pd,contributed_rev,earned_program_service_rev,total_rev,total_exp,gross_rev,Source,45_of_Gross_max_12m,45_of_Earned_max_12m,100_of_Earned_upto_45_Gross_max_12m,NAME,STATE,NAICS,NTEEFINAL
168761,946083685,201812,7466,18405,139387,125272,188013,2019-990,84605.85,8282.25,18405,FREUNDSCHAFT LIEDERKRANZ,CA,711130.0,A6B
168811,680037489,201906,6896,221386,243955,246719,264747,2019-990,119136.15000000001,99623.7,12000000,MENDOCINO BALLET,CA,711120.0,A63
168865,272817656,201812,655379,98201,753596,753448,753596,2019-990,339118.2,44190.450000000004,98201,PERALTAS PLAYHOUSE INC,NM,711100.0,A61
168889,371409059,201904,238042,45589,295265,58138,307000,2019-990,138150.0,20515.05,45589,SALEM COMMUNITY THEATRE & CULTURAL CENTER INC,IL,711110.0,A65
169004,311668674,201808,385937,133209,532656,388370,536805,2019-990,241562.25,59944.05,133209,JEANNE RUDDY AND DANCERS INC,PA,711120.0,A62
169091,133266612,201812,11879,25820,38325,34191,40192,2019-990,18086.4,11619.0,12000000,MELODIOUS ACCORD INC,MA,711130.0,A6B
169117,222340604,201906,190895,80789,316885,261932,696432,2019-990,313394.4,36355.05,80789,MUSICAL MASTERWORKS INC C/O JEM,CT,711130.0,A68
169237,581990054,201812,0,2688801,2973446,1627106,5064741,2019-990,2279133.45,1209960.45,12000000,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,LA,711110.0,A65
169305,320397181,201812,8677,254167,263794,243589,263794,2019-990,118707.3,114375.15000000001,12000000,I CAN DO THAT THEATRE COMPANY,CA,711110.0,A65
169344,460284795,201812,697330,98014,871187,1217475,1281400,2019-990,576630.0,44106.3,98014,VERMILLION DEVELOPMENT COMPANY,SD,711100.0,A60
169591,751286605,201905,37254,96036,133340,136716,133340,2019-990,60003.0,43216.200000000004,12000000,GARLAND CIVIC THEATRE,TX,711110.0,A65
169772,362754480,201812,550705,11694183,12413205,12429268,12852745,2019-990,5783735.25,5262382.350000001,12000000,DRUM CORPS INTERNATIONAL INC,IN,711130.0,A6C
169776,311750843,201812,1272723,53751,1386847,1321866,1438043,2019-990,647119.35,24187.95,53751,BOSTON LANDMARKS ORCHESTRA INC,MA,711130.0,A69
169833,133714450,201812,8400,59185,67585,71024,67585,2019-990,30413.25,26633.25,12000000,WESTCHESTER YOUTH DANCE ENSEMBLE INC,NY,711120.0,A62
169938,521544414,201806,59751,92416,181898,197848,185391,2019-990,83425.95,41587.200000000004,12000000,CUMBERLAND SUMMER THEATER,MD,711110.0,A65
170018,592883286,201905,239396,146280,399899,293595,399899,2019-990,179954.55000000002,65826.0,146280,VERO BEACH OPERA INC,FL,711130.0,A6A
170032,260273768,201812,35315,0,35315,49206,35315,2019-990,15891.75,0.0,0,RED DOG SQUADRON INC,NY,711110.0,A65
170038,640881120,201906,93199,186290,279490,290664,279490,2019-990,125770.5,83830.5,12000000,HATTIESBURG CIVIC CHORUS & CONCERT ASSOCIATION INC,MS,711130.0,A68
170078,742911522,201905,91666,4370,160206,196352,173603,2019-990,78121.35,1966.5,4370,HILL COUNTRY YOUTH ORCHESTRAS INC,TX,711130.0,A69
170080,916067544,201812,56791,243591,300494,343736,300494,2019-990,135222.30000000002,109615.95,12000000,ANACORTES COMMUNITY THEATER INCORPORATED,WA,711110.0,A65
170138,263958831,201812,52207,340066,392273,371811,392273,2019-990,176522.85,153029.7,12000000,NEIGHBORHOOD PLAY GARDEN INC,CA,711110.0,A65
170167,474146841,201906,131712,156233,295257,285320,295257,2019-990,132865.65,70304.85,12000000,AIKEN SYMPHONY ORCHESTRA,SC,711130.0,A69
170171,582009588,201906,0,376572,380440,285396,380440,2019-990,171198.0,169457.4,12000000,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,GA,711110.0,A65
170283,953016137,201906,94541,37939,185003,178901,185003,2019-990,83251.35,17072.55,37939,ANGELES CHORALE,CA,711130.0,A6B
170302,223246280,201812,163248,577714,746857,753184,746857,2019-990,336085.65,259971.30000000002,12000000,THE RITZ THEATRE COMPANY INC,NJ,711110.0,A65
170458,464824442,201812,16997,199700,216697,217023,216697,2019-990,97513.65000000001,89865.0,12000000,BERKSHIRE SUMMER MUSIC INC,NY,711130.0,A68
170467,133978343,201812,167804,23689,199828,199296,200709,2019-990,90319.05,10660.050000000001,23689,NORTH AMERICAN CULTURAL LABORATORY INC,NY,711110.0,A65
170532,131134622,201903,73312,237761,338433,361154,344094,2019-990,154842.30000000002,106992.45,12000000,PORTLAND REVELS C/O DICK LEWIS,OR,711110.0,A65
170560,954841936,201812,95960,79113,175073,173350,175073,2019-990,78782.85,35600.85,12000000,LOS ANGELES SYMPHONY,CA,711130.0,A69
170562,200404386,201812,232995,0,232995,239495,232995,2019-990,104847.75,0.0,0,WHERE TO TURN INC,NY,711110.0,A65
170652,223505238,201812,108371,234479,352540,384285,366466,2019-990,164909.7,105515.55,12000000,OCEAN GROVE HISTORIC PRESERVATION SOCIETY,NJ,711100.0,A61
170671,134067116,201812,1383974,0,1744102,1658839,1956888,2019-990,880599.6,0.0,0,MUSICIANS ON CALL INC,NY,711130.0,A68
170917,582002934,201708,423892,762199,1254269,1256470,1297299,2019-990,583784.55,342989.55,12000000,GEORGIA ENSEMBLE THEATRE COMPANY,GA,711110.0,A65
170957,270406958,201906,581596,243134,1007775,951095,1033313,2019-990,464990.85000000003,109410.3,243134,OPERA ORLANDO INC,FL,711130.0,A6A
170970,530242613,201906,0,853764,886219,879437,886219,2019-990,398798.55,384193.8,12000000,CEILINGS AND INTERIOR SYSTEMS CONSTRUCTION ASSOCIATION,IL,711120.0,A62
170979,746051842,201812,47347,124290,171754,200882,171754,2019-990,77289.3,55930.5,12000000,BAYTOWN LITTLE THEATER INC,TX,711110.0,A65
171002,610597184,201906,378366,39879,418936,401020,418936,2019-990,188521.2,17945.55,39879,LOUISVILLE YOUTH ORCHESTRA,KY,711130.0,A69
171056,383581720,201812,307125,14507,333454,504345,333454,2019-990,150054.30000000002,6528.150000000001,14507,HERITAGE WORKS,MI,711120.0,A62
171067,910485763,201906,172899,437366,613918,582125,613918,2019-990,276263.10000000003,196814.7,12000000,TACOMA LITTLE THEATRE & DRAMA LEAGUE,WA,711110.0,A65
171140,61672774,201903,263922,361654,626750,621754,626750,2019-990,282037.5,162744.30000000002,12000000,HISTORIC PARAMOUNT THEATRE INC,TX,711110.0,A65
171170,522341260,201812,82990,109954,234201,246036,252200,2019-990,113490.0,49479.3,109954,MAINSTAY INC,MD,711120.0,A62
171288,320005884,201812,7337786,80044,7423326,5717218,7550279,2019-990,3397625.5500000003,36019.8,80044,GRANT PARK ORCHESTRAL ASSOCIATION,IL,711130.0,A69
171298,223081088,201812,480960,341606,822566,506159,822566,2019-990,370154.7,153722.7,341606,CHESTER THEATRE COMPANY INC,MA,711110.0,A65
171395,341856594,201904,443248,56379,544368,620718,601503,2019-990,270676.35000000003,25370.55,56379,GROUNDWORKS DANCETHEATER,OH,711120.0,A62
171515,204307826,201812,84635,113848,198483,232410,198483,2019-990,89317.35,51231.6,12000000,UPSTATE CENTER FOR THE ARTS,SC,711100.0,A61
171518,42666826,201903,2016864,2453690,4866808,4937108,4963197,2019-990,2233438.65,1104160.5,12000000,SHAKESPEARE & COMPANY INC,MA,711110.0,A65
171523,341443215,201812,112419,48465,168804,106329,168804,2019-990,75961.8,21809.25,48465,GALION COMMUNITY THEATRE INC,OH,711110.0,A65
171558,237272194,201905,185442,338810,547896,572850,549462,2019-990,247257.9,152464.5,12000000,MINNESOTA YOUTH SYMPHONIES,MN,711130.0,A69
171572,260712495,201906,18233,642289,660522,611219,660522,2019-990,297234.9,289030.05,12000000,COLORADO CHAMBER ORCHESTRAINCORPORATED,CO,711130.0,A69
171573,452461068,201812,339765,243430,592634,479051,594670,2019-990,267601.5,109543.5,243430,MENLOWE BALLET,CA,711120.0,A63
171582,546049685,201906,76679,238927,320099,342965,320099,2019-990,144044.55000000002,107517.15000000001,12000000,WILLIAMSBURG PLAYERS INC,VA,711110.0,A65
171834,237219577,201905,17654,203149,232037,207259,232037,2019-990,104416.65000000001,91417.05,12000000,KANKAKEE VALLEY THEATRE ASSN,IL,711110.0,A65
171884,751676096,201905,23810,21391,45268,50734,45268,2019-990,20370.600000000002,9625.95,12000000,CHEROKEE CIVIC THEATRE INC,TX,711100.0,A61
171915,742319032,201812,1301773,958946,2827678,2910270,2941311,2019-990,1323589.95,431525.7,958946,THEATRE ASPEN,CO,711110.0,A65
171992,650330458,201905,143456,113876,265773,264864,268977,2019-990,121039.65000000001,51244.200000000004,113876,ROYAL PALM PLAYERS INC,FL,711110.0,A65
172042,202767066,201812,356877,0,359689,312095,359689,2019-990,161860.05000000002,0.0,0,MUSIC AND YOUTH INITIATIVE INC,MA,711130.0,A68
172111,561348489,201906,372251,149903,778216,969463,1193191,2019-990,536935.9500000001,67456.35,149903,SALT BLOCK FOUNDATION INC,NC,711100.0,A61
172253,752705431,201906,344285,365473,715888,608594,768914,2019-990,346011.3,164462.85,12000000,CHILDRENS CHORUS OF GREATER DALLAS,TX,711130.0,A6B
172380,800374288,201812,43266,132098,244050,185692,244050,2019-990,109822.5,59444.1,12000000,SPECTACULAR SENIOR FOLLIES,TX,711110.0,A65
172434,751608929,201812,117762,0,251048,190222,308319,2019-990,138743.55000000002,0.0,0,PERMIAN BAND AND ORCHESTRA BOOSTERS,TX,711130.0,A69
172438,205770473,201812,108935,119485,232938,284130,239425,2019-990,107741.25,53768.25,12000000,ENCORE THEATRICAL COMPANY,TN,711110.0,A65
172649,550397803,201905,183276,108418,332786,310188,342867,2019-990,154290.15,48788.1,108418,CHARLESTON BALLET INC,WV,711120.0,A63
172789,470989874,201906,477830,190581,676790,612793,676790,2019-990,304555.5,85761.45,190581,GULFSHORE OPERA INC,FL,711130.0,A6A
172793,383780485,201812,101852,7502,95558,51846,211654,2019-990,95244.3,3375.9,7502,PUEBLO PERFORMING ARTS GUILD,CO,711100.0,A60
172886,237431965,201805,155669,174885,331209,306548,331209,2019-990,149044.05000000002,78698.25,12000000,SHREVEPORT METROPOLITAN BALLET,LA,711120.0,A62
172967,133947679,201812,585222,55518,649067,601446,662674,2019-990,298203.3,24983.100000000002,55518,CLUBBED THUMB INC,NY,711110.0,A65
173036,421207564,201905,131990,152402,302341,186014,738620,2019-990,332379.0,68580.90000000001,152402,BURLINGTON CIVIC MUSIC ASSOCIATION,IA,711130.0,A68
173250,720831572,201906,82493,183720,266688,276874,266688,2019-990,120009.6,82674.0,12000000,TWIN CITY BALLET COMPANY,LA,711120.0,A63
173273,391305309,201906,77805,64651,148197,116863,172264,2019-990,77518.8,29092.95,64651,AREA COMMUNITY THEATER INC,WI,711110.0,A65
173280,462988908,201812,83702,21788,105490,80859,105490,2019-990,47470.5,9804.6,21788,DENVER ACTORS FUND INC,CO,711110.0,A65
173349,237348157,201905,407276,241052,669251,680193,710125,2019-990,319556.25,108473.40000000001,241052,DANCE ALIVE INC,FL,711120.0,A62
173389,396076878,201905,176996,56033,232399,264206,236740,2019-990,106533.0,25214.850000000002,56033,RACINE SYMPHONY ORCHESTRA ASSOCIATION INC,WI,711130.0,A69
173408,271785643,201812,83049,268684,388173,371744,388173,2019-990,174677.85,120907.8,12000000,BIRDER STUDIO OF PERFORMING ARTS INC,WI,711100.0,A60
173424,522143843,201812,107675,76582,236868,267181,236868,2019-990,106590.6,34461.9,76582,BIG DANCE THEATER INC,NY,711120.0,A62
173428,204350824,201905,333973,123358,547424,549801,554843,2019-990,249679.35,55511.1,123358,TEXARKANA SYMPHONY ORCHESTRA,AR,711130.0,A69
173488,383228817,201812,192905,91663,342213,235226,361829,2019-990,162823.05000000002,41248.35,91663,RIVERSIDE ARTS CENTER FOUNDATION INC,MI,711100.0,A60
173512,541686050,201906,111214,173269,298549,301721,298549,2019-990,134347.05000000002,77971.05,12000000,FIREHOUSE THEATRE PROJECT INC,VA,711110.0,A65
173514,461575704,201812,392789,0,392789,370546,392789,2019-990,176755.05000000002,0.0,0,TESORO CHORAL BOOSTERS,CA,711130.0,A6B
173580,221699375,201905,125292,35919,190796,190727,190796,2019-990,85858.2,16163.550000000001,35919,CENTER FOR MODERN DANCE EDUCATION INC,NJ,711120.0,A62
173634,222747186,201906,93411,0,120908,107346,165030,2019-990,74263.5,0.0,0,NEW JERSEY CHORAL SOCIETY INC,NJ,711130.0,A6B
173747,570761297,201906,1402546,650978,2171171,2397876,2232637,2019-990,1004686.65,292940.10000000003,650978,HILTON HEAD SYMPHONY ORCHESTRA INC,SC,711130.0,A69
173830,274229192,201812,3438,34974,38412,69391,38412,2019-990,17285.4,15738.300000000001,12000000,POLARIS PRODUCTIONS,NY,711110.0,A65
173865,237087894,201906,54727,306638,402698,345787,466472,2019-990,209912.4,137987.1,12000000,CHARLOTTE PLAYERS INC,FL,711110.0,A65
174064,840781725,201812,1323036,4329311,5707036,5887704,5726261,2019-990,2576817.45,1948189.95,12000000,SWALLOW HILL MUSIC ASSOCIATION,CO,711130.0,A68
174188,203326373,201812,9300,525127,549277,550091,549277,2019-990,247174.65,236307.15,12000000,A-WOL DANCE COLLECTIVE INC,OR,711120.0,A62
174399,810648602,201812,26500,156110,182610,175867,182610,2019-990,82174.5,70249.5,12000000,CENTER FOR ADVANCED MUSICAL STUDIES,NH,711130.0,A68
174437,680575118,201812,181437,135089,316907,290589,316907,2019-990,142608.15,60790.05,135089,JESS CURTISGRAVITY INC,CA,711120.0,A62
174473,133904262,201812,2386100,441768,2845851,2419289,2901351,2019-990,1305607.95,198795.6,441768,THE FLEA THEATER INC,NY,711110.0,A65
174523,263326882,201812,181054,324019,540655,577661,562168,2019-990,252975.6,145808.55000000002,12000000,HUGE IMPROV THEATER,MN,711110.0,A65
174542,760731613,201812,19314,841905,861219,869605,861219,2019-990,387548.55,378857.25,12000000,RENEW THEATERS INC,PA,711110.0,A65
174658,391961066,201906,103883,0,103885,100315,103885,2019-990,46748.25,0.0,0,DANCE WISCONSIN INC,WI,711120.0,A62
174683,850319198,201810,243212,61392,304723,402163,304723,2019-990,137125.35,27626.4,61392,MUSIC AT ANGEL FIRE INC,NM,711130.0,A68
174806,237224835,201805,37869,195797,291865,301956,291865,2019-990,131339.25,88108.65000000001,12000000,SCHENECTADY LIGHT OPERA CO INC,NY,711130.0,A6A
174840,721510259,201812,19098,287065,306226,291129,306226,2019-990,137801.7,129179.25,12000000,UPTOWN MUSIC THEATRE,LA,711130.0,A68
174851,330582746,201808,88889,449872,600805,510690,620300,2019-990,279135.0,202442.4,12000000,MUSICAL THEATRE ACADEMY OF ORANGE COUNTY,CA,711130.0,A6C
174936,752770363,201810,30005,3647949,3678480,2826425,3678480,2019-990,1655316.0,1641577.05,12000000,DSM MANAGEMENT GROUP INC,TX,711100.0,A60
174938,330579864,201812,0,0,124,13540,124,2019-990,55.800000000000004,0.0,0,AMERICAN RESIDENT THEATRE STAGE,CA,711110.0,A65
175041,751104793,201810,2721593,23929395,26527596,24992635,26904558,2019-990,12000000.0,10768227.75,12000000,DALLAS SUMMER MUSICALS INC DTD 121862,TX,711100.0,A61
175073,273579308,201812,0,6845753,6863400,4302610,6959205,2019-990,3131642.25,3080588.85,12000000,WALL AND CEILING ALLIANCE,CA,711120.0,A62
175087,311052068,201906,148694,12798,161495,165026,161495,2019-990,72672.75,5759.1,12798,WESTERVILLE SYMPHONY AT OTTERBEIN UNIVERSITY,OH,711130.0,A69
175110,237120944,201812,258804,1711984,2093901,1962912,2113268,2019-990,950970.6,770392.8,12000000,RIVIERA THEATRE & ORGAN PRESERVATION SOCIETY INC,NY,711100.0,A60
175137,462984978,201812,16134,235905,252039,230674,252039,2019-990,113417.55,106157.25,12000000,CORNERSTONE BALLET COMPANY,FL,711120.0,A63
175162,300040866,201812,234402,117520,378093,388745,378093,2019-990,170141.85,52884.0,117520,THE GIFT THEATRE COMPANY,IL,711110.0,A65
175232,421512453,201812,66220,16391,186566,331101,190177,2019-990,85579.65000000001,7375.95,16391,E E WARREN OPERA HOUSE ASSOCIATION,IA,711100.0,A61
175292,272439757,201812,906632,0,418548,193870,1017632,2019-990,457934.4,0.0,0,STAND UP AND PLAY FOUNDATION,FL,711110.0,A65
175328,470877397,201906,137706,0,137769,147777,137769,2019-990,61996.05,0.0,0,BERKSHIRE BALLET THEATRE,IL,711120.0,A63
175359,237228350,201905,238805,106147,344952,405343,344952,2019-990,155228.4,47766.15,106147,TUPELO SYMPHONY ORCHESTRA ASSOCIATION,MS,711130.0,A69
175397,611170162,201906,93072,29548,118870,124379,179648,2019-990,80841.6,13296.6,29548,OPERALEX INC,KY,711130.0,A6A
175524,820316246,201810,1522739,2798566,4501290,4028669,4837870,2019-990,2177041.5,1259354.7,12000000,IDAHO SHAKESPEARE FESTIVAL INC,ID,711110.0,A65
175560,232904891,201812,327226,788016,1122262,1059605,1122262,2019-990,505017.9,354607.2,12000000,THE MOUNTAIN PLAYHOUSE INC,PA,711110.0,A65
175598,382283839,201906,0,37936,42874,80601,42874,2019-990,19293.3,17071.2,12000000,AMERICAN PRODUCTION & INVENTORY CONTROL SOCIETY,MI,711110.0,A65
175729,461810756,201812,1096603,101611,1198979,498950,1198979,2019-990,539540.55,45724.950000000004,101611,TIMESLIPS CREATIVE STORYTELLING INC,WI,711110.0,A65
175768,471080527,201810,23876,433263,457139,434654,457139,2019-990,205712.55000000002,194968.35,12000000,THE BATTALION DRUM AND BUGLE CORPS INC,UT,711130.0,A68
175796,42696480,201810,919948,109046,1034277,276670,1034277,2019-990,465424.65,49070.700000000004,109046,CAPE COD CHAMBER MUSIC FESTIVAL INC,MA,711130.0,A68
175803,161562873,201810,403838,0,403934,64893,403934,2019-990,181770.30000000002,0.0,0,GATEWAYS MUSIC FESTIVAL INC,NY,711130.0,A68
175837,236296472,201812,270799,69296,356581,184691,356581,2019-990,160461.45,31183.2,69296,ALLENTOWN BAND INC,PA,711130.0,A6C
175934,464635444,201812,630907,537885,1191118,1449120,1209206,2019-990,544142.7000000001,242048.25,537885,SHAKESPEARE PLAY ON,CA,711110.0,A65
175936,264827328,201812,11084,0,11084,11515,11084,2019-990,4987.8,0.0,0,LAKEARTS FOUNDATION INC,NY,711100.0,A60
175982,752794115,201812,81107,207000,289786,281831,289786,2019-990,130403.7,93150.0,12000000,DALLAS ASIAN AMERICAN YOUTH ORCHESTRA,TX,711130.0,A69
176142,472428034,201812,581550,0,550159,257631,586905,2019-990,264107.25,0.0,0,CHICAGO DANCEMAKERS FORUM,IL,711120.0,A62
176147,202012406,201810,375412,1084571,1486765,1610618,1512382,2019-990,680571.9,488056.95,12000000,NORTHWEST PROFESSIONAL DANCE PROJECT,OR,711120.0,A62
176172,460755411,201906,137915,64445,197638,225154,231207,2019-990,104043.15000000001,29000.25,64445,NEW ORCHESTRA OF WASHINGTON INC,MD,711130.0,A69
176184,453190495,201812,321557,0,322748,323833,322748,2019-990,145236.6,0.0,0,VIVA PERFORMING ARTS INC,IL,711100.0,A60
176186,141585490,201810,2569966,1759390,5288997,3740240,5658707,2019-990,2546418.15,791725.5,1759390,BARDAVON 1869 OPERA HOUSE INC,NY,711100.0,A61
176224,316052800,201906,13479,71018,89528,90948,91913,2019-990,41360.85,31958.100000000002,12000000,GREATER HAMILTON CIVIC THEATRE INC,OH,711110.0,A65
176226,160813592,201812,536877,10016810,10930293,10892246,11099757,2019-990,4994890.65,4507564.5,12000000,ROCHESTER BROADWAY THEATRE LEAGUE INC,NY,711100.0,A61
176248,391443522,201812,10911,20886,31810,31507,31810,2019-990,14314.5,9398.7,12000000,NORTHLANDS STORYTELLING NETWORK INC,MN,711110.0,A65
176270,251605495,201904,193857,212544,433380,334634,441817,2019-990,198817.65,95644.8,12000000,ACADEMY THEATRE FOUNDATION,PA,711100.0,A61
176292,113678399,201905,80039,92582,172663,116864,172663,2019-990,77698.35,41661.9,12000000,STATE STREET THEATER CO,MN,711110.0,A65
176293,911639448,201812,0,0,0,505063,0,2019-990,0.0,0.0,0,EAGLES THEATRE CENTRE,WA,711110.0,A65
176295,910787792,201812,4221285,3033486,7463371,6139857,7592246,2019-990,3416510.7,1365068.7,3033486,A CONTEMPORARY THEATRE INC,WA,711110.0,A65
176325,800448191,201906,712167,468419,1306979,1272441,1807640,2019-990,813438.0,210788.55000000002,468419,AMERICAN BLUES THEATER,IL,711130.0,A68
176328,237401398,201905,11547,71111,89307,120580,90562,2019-990,40752.9,31999.95,12000000,GRAND ISLAND LITTLE THEATRE INC,NE,711110.0,A65
176333,134144013,201812,8305905,128761,8836220,4650939,12623530,2019-990,5680588.5,57942.450000000004,128761,BYRD HOFFMAN WATER MILL FOUNDATION,NY,711100.0,A61
176405,541972196,201905,70551,135839,206531,233338,206531,2019-990,92938.95,61127.55,12000000,LATIN BALLET OF VIRGINIA INC,VA,711120.0,A63
176500,542003615,201812,14058,0,39498,4049,39498,2019-990,17774.100000000002,0.0,0,STAUNTON PERFORMING ARTS CENTER,VA,711100.0,A60
176633,810684725,201812,95526,29958,166653,202390,179741,2019-990,80883.45,13481.1,29958,BOWER CENTER FOR THE ARTS,VA,711100.0,A61
176648,720943316,201707,18433,204483,224862,226114,224862,2019-990,101187.90000000001,92017.35,12000000,PLAYMAKERS OF BATON ROUGE INC,LA,711110.0,A65
176741,230921455,201904,7750,0,213911,169212,361209,2019-990,162544.05000000002,0.0,0,THE NORRISTOWN MAENNER-CHOR INC,PA,711130.0,A6B
176780,10357910,201903,71245,15223,136404,128419,136404,2019-990,61381.8,6850.35,15223,MOUNT DESERT FESTIVAL OF CHAMBER MUSIC INC,ME,711130.0,A68
176826,930407022,201810,17782299,22722828,41598004,41418899,41739902,2019-990,12000000.0,10225272.6,12000000,OREGON SHAKESPEARE FESTIVAL ASSOCIATION,OR,711110.0,A65
