,EIN,Tax Year,Name,NAME,STATE,NAICS,NTEEFINAL
224592,300878728,2015,Valerie Theatre Cultural Center Inc,VALERIE THEATRE CULTURAL CENTER INC,FL,711110.0,A65
224791,300894683,2016,BASE,BASE,WA,711120.0,A62
224872,300924106,2019,GUITARCHATTANOOGA,GUITARCHATTANOOGA,TN,711100.0,A60
225964,302031958,2018,WISCONSIN ASSOCIATION OF COMMUNITY THEATRE,WISCONSIN ASSOCIATION OF COMMUNITY THEATRE,WI,711110.0,A65
225998,310140733,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,OH,711130.0,A68
226136,310668094,2019,409 PRODUCERS EMPLOYEES CREDIT UNION,409 PRODUCERS EMPLOYEES CREDIT UNION,OH,711100.0,A61
226163,310711247,2017,CINCINNATI WORLD PIANO COMPETITION INC,CINCINNATI WORLD PIANO COMPETITION INC,OH,711130.0,A68
226209,310786126,2019,MUSICA SACRA FOUNDATION,MUSICA SACRA FOUNDATION,OH,711130.0,A68
226224,310799018,2019,YELLOW SPRINGS YOUTH ORCHESTRA ASSOCIATION INC,YELLOW SPRINGS YOUTH ORCHESTRA ASSOCIATION INC,OH,711130.0,A69
226325,310885254,2018,TIPP CITY PLAYERS INC,TIPP CITY PLAYERS INC,OH,711110.0,A65
226326,310885942,2019,INDIANA GOSPEL MUSIC ASSO INC,INDIANA GOSPEL MUSIC ASSO INC,IN,711130.0,A6B
226358,310888078,2019,PIKEVILLE CONCERT ASSOCIATION INC,PIKEVILLE CONCERT ASSOCIATION INC,KY,711130.0,A68
226375,310888988,2013,GEORGETOWN CHORAL SOCIETY INC,GEORGETOWN CHORAL SOCIETY INC,KY,711130.0,A6B
226382,310889606,2016,CONCERT ASSOCIATION OF VALPARAISO,CONCERT ASSOCIATION OF VALPARAISO,IN,711100.0,A60
226383,310889738,2017,ZIVILI KOLO ENSEMBLE,ZIVILI KOLO ENSEMBLE,OH,711130.0,A68
226385,310889882,2010,MADISON COUNTY DRAMATIC PLAYERS INC,MADISON COUNTY DRAMATIC PLAYERS INC,IN,711110.0,A65
226415,310892258,2015,BEECHMONT PLAYERS INC,BEECHMONT PLAYERS INC,OH,711110.0,A65
226493,310898519,2019,THE THURSDAY MUSIC CLUB,THE THURSDAY MUSIC CLUB,OH,711130.0,A68
226524,310901857,2016,ST JOSEPH VALLEY CAMERATA,ST JOSEPH VALLEY CAMERATA,IN,711130.0,A6B
226601,310910781,2017,PENNYRILE PLAYERS INC,PENNYRILE PLAYERS INC,KY,711110.0,A65
226646,310916285,2019,SPRINGFIELD CIVIC THEATRE,SPRINGFIELD CIVIC THEATRE,OH,711100.0,A61
226655,310917437,2018,SOUNDS OF JOY INC,SOUNDS OF JOY INC,IN,711130.0,A68
226670,310918307,2018,TROY CIVIC THEATRE INC,TROY CIVIC THEATRE INC,OH,711100.0,A61
226846,310929671,2019,MOUNT VERNON PLAYERS,MOUNT VERNON PLAYERS,OH,711110.0,A65
226847,310929701,2012,LOUISVILLE CHORUS INC,LOUISVILLE CHORUS INC,KY,711130.0,A6B
226850,310929812,2019,MOUNTAIN DULCIMORE SOCIETY INC,MOUNTAIN DULCIMORE SOCIETY INC,OH,711130.0,A68
226922,310935268,2018,CAMBRIDGE PERFORMING ARTS CENTER,CAMBRIDGE PERFORMING ARTS CENTER,OH,711100.0,A61
227009,310940922,2018,FANCHONS DANCEWORK INC,FANCHONS DANCEWORK INC,OH,711120.0,A62
227049,310945423,2018,DEUTSCHLAND,DEUTSCHLAND,OH,711100.0,A60
227052,310945773,2018,MIDDLETOWN LYRIC THEATRE,MIDDLETOWN LYRIC THEATRE,OH,711110.0,A65
227124,310951605,2019,OLD TOWN PLAYERS INC,OLD TOWN PLAYERS INCORPORATED 26 NORTH FIRST ST,IN,711110.0,A65
227167,310954475,2019,JHANKAR INC,JHANKAR INC,OH,711130.0,A6B
227178,310955467,2018,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,IN,711110.0,A65
227228,310960191,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,KY,711130.0,A6B
227230,310960330,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,OH,711130.0,A6B
227245,310961555,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,IN,711130.0,A6B
227358,310971629,2019,QUEEN CITY CONCERT BAND ASSOCIATION,QUEEN CITY CONCERT BAND ASSOCIATION,KY,711130.0,A6C
227361,310971747,2019,METROPOLITAN CHAMBER ORCHESTRA,METROPOLITAN CHAMBER ORCHESTRA,OH,711130.0,A69
227437,310978382,2019,AMERICAN FEDERATION OF MUSICIANS OF THE US & CANADA,AMERICAN FEDERATION OF MUSICIANS OF THE US & CANADA,WV,711130.0,A68
227453,310978882,2019,Indianapolis Arts Chorale Inc,INDIANAPOLIS ARTS CHORALE INC,IN,711130.0,A6B
227544,310987196,2018,PLAYHOUSE SOUTH INC,SPRINGBORO COMMUNITY THEATRE INC,OH,711110.0,A65
227590,310990627,2019,ZANE TRACE PLAYERS,ZANE TRACE PLAYERS,OH,711110.0,A65
227620,310992910,2019,MIAMI VALLEY DANCE COUNCIL,MIAMI VALLEY DANCE COUNCIL,OH,711120.0,A62
227637,310994866,2019,ARCHBOLD COMMUNITY THEATRE,ARCHBOLD COMMUNITY THEATRE,OH,711110.0,A65
227656,310997194,2019,FOUNTAIN SQUARE PLAYERS INC,FOUNTAIN SQUARE PLAYERS INC,KY,711110.0,A65
227700,311002365,2019,INDIANA DANCERS ASSOCIATION INC,INDIANA DANCERS ASSOCIATION INC,IN,711120.0,A62
227706,311003040,2019,EITZ CHAIM YESHIVA,EITZ CHAIM YESHIVA,OH,711100.0,A60
227725,311004635,2018,OXFORD AREA COMMUNITY THEATRE,OXFORD AREA COMMUNITY THEATRE,OH,711110.0,A65
227755,311009305,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,OH,711130.0,A6B
227773,311011609,2019,DEGRAFFENRIED CHORALE INC,DEGRAFFENRIED CHORALE INC,KY,711130.0,A6B
227797,311014364,2015,SIDNEY DANCE COMPANY,SIDNEY DANCE COMPANY,OH,711120.0,A62
227804,311015102,2019,BUCKHANNON CHAMBER ORCHESTRA,BUCKHANNON CHAMBER ORCHESTRA,WV,711130.0,A69
227817,311017273,2017,AMERICAN PRODUCTION AND INVENTORY CONTROL SOCIETY OHIO VALLEY CHAPTE,AMERICAN PRODUCTION AND INVENTORY CONTROL SOCIETY OHIO VALLEY CHAPTE,IN,711100.0,A60
227836,311017561,2019,ROUNDTOWN PLAYERS OF PICKAWAY COUNTY INC,ROUNDTOWN PLAYERS OF PICKAWAY COUNTY INC,OH,711110.0,A65
227840,311018008,2018,KEEP LOUISVILLE SYMPHONIC INC,KEEP LOUISVILLE SYMPHONIC INC,KY,711130.0,A69
227912,311023917,2018,CENTRAL KENTUCKY CONCERT BAND INC,CENTRAL KENTUCKY CONCERT BAND INC,KY,711130.0,A6C
228184,311050646,2019,CENTRAL INDIANA FOLK MUSIC AND MOUNTAIN DULCIMER SOCIETY INC,CENTRAL INDIANA FOLK MUSIC AND MOUNTAIN DULCIMER SOCIETY INC,IN,711130.0,A6C
228196,311051809,2019,FAIRMONT CHAMBER MUSIC SOCIETY INC,FAIRMONT CHAMBER MUSIC SOCIETY INC,WV,711130.0,A6C
228201,311051998,2019,COSHOCTON COUNTY COMMUNITY BAND,COSHOCTON COUNTY COMMUNITY BAND,OH,711130.0,A6C
228208,311052999,2018,BLUEGRASS CHAPTER OF THE AMERICAN THEATRE ORGAN SOCIETY INC ATOS,BLUEGRASS CHAPTER OF THE AMERICAN THEATRE ORGAN SOCIETY INC ATOS,KY,711110.0,A65
228372,311066117,2019,KETTERING CIVIC BAND INC,KETTERING CIVIC BAND INC,OH,711130.0,A6C
228375,311066274,2018,MILLERSPORT COMMUNITY THEATRE,MILLERSPORT COMMUNITY THEATRE,OH,711110.0,A65
228384,311066874,2015,RAKS SHADAN TROUPE,RAKS SHADAN TROUPE,OH,711100.0,A61
228458,311073726,2019,KOKOMO MORNING MUSICALE,KOKOMO MORNING MUSICALE,IN,711130.0,A68
228579,311078165,2019,KENTUCKY RESTAURANT ASSOCIATION BLUEGRASS CHAPTER,KENTUCKY RESTAURANT ASSOCIATION INC,KY,711130.0,A68
228620,311080280,2018,THE CAMBRIDGE SINGERS,THE CAMBRIDGE SINGERS,OH,711130.0,A6B
228658,311082072,2019,SUNSET PLAYERS INC,SUNSET PLAYERS INC,OH,711110.0,A65
228673,311083749,2018,WORTHINGTON CHORUS,WORTHINGTON CHORUS,OH,711130.0,A6B
228696,311086270,2019,TOWNE & COUNTRY PLAYERS,TOWNE & COUNTRY PLAYERS,OH,711110.0,A65
228713,311087639,2019,NOBLE COUNTY CONCERT ASSOCIATION,NOBLE COUNTY CONCERT ASSOCIATION,IN,711130.0,A68
228718,311088832,2018,EAST SIDE PLAYERS,EAST SIDE PLAYERS,OH,711110.0,A65
228727,311089831,2019,MIDDLETOWN CIVIC CHORUS,MIDDLETOWN CIVIC CHORUS,OH,711130.0,A6B
228757,311092301,2018,TRIVENI MITRA MANDAL,TRIVENI MITRA MANDAL,OH,711100.0,A60
228873,311101436,2019,TRADITIONAL DANCE ASSOCIATION INC,TRADITIONAL DANCE ASSOCIATION INC,KY,711120.0,A62
228911,311103606,2019,LOGANSPORT JUNIOR CIVIC THEATER INC,LOGANSPORT JUNIOR CIVIC THEATER INC,IN,711100.0,A61
228914,311104079,2018,JAY COUNTY CIVIC THEATRE INC,JAY COUNTY CIVIC THEATRE INC,IN,711100.0,A61
229110,311124211,2019,THE CENTERSTAGE PLAYERS INC,THE CENTERSTAGE PLAYERS INC,OH,711110.0,A65
229122,311125707,2019,CENTRAL OHIO HOT JAZZ SOCIETY,CENTRAL OHIO HOT JAZZ SOCIETY,OH,711130.0,A68
229256,311133379,2019,CINCINNATI PIPE BAND CLUB INC,CINCINNATI PIPE BAND CLUB INC,OH,711130.0,A6C
229271,311135487,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,CA,711130.0,A6B
229340,311145373,2019,ACTING ENSEMBLE INC,ACTING ENSEMBLE INC,IN,711110.0,A65
229464,311159920,2019,TIPPECANOE ANCIENT FIFE & DRUM CORPS INC,TIPPECANOE ANCIENT FIFE & DRUM CORPS INC,IN,711130.0,A68
229572,311173414,2012,BROOKVILLE COMMUNITY THEATRE,BROOKVILLE COMMUNITY THEATRE,OH,711110.0,A65
229577,311173964,2018,DOWNTOWN ELKHART INC,DOWNTOWN ELKHART INC,IN,711130.0,A68
229631,311179094,2019,COUNTRY DANCE & SONG SOCIETY INC,COUNTRY DANCE & SONG SOCIETY INC,OH,711120.0,A62
229637,311180373,2018,CASTLEWOOD CHAMBER SINGERS INC,CASTLEWOOD CHAMBER SINGERS INC,IN,711130.0,A6B
229746,311191665,2018,FORT WAYNE SCOTTISH PIPES AND DRUMS INC,FORT WAYNE SCOTTISH PIPES AND DRUMS INC,IN,711130.0,A68
229755,311192721,2016,COMMUNITY THEATRE OF CLAY COUNTY INC,COMMUNITY THEATRE OF CLAY COUNTY INC,IN,711110.0,A65
229756,311192988,2019,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,OH,711130.0,A6B
229771,311194529,2019,THE OHIO MILITARY BAND,THE OHIO MILITARY BAND,OH,711130.0,A6C
229801,311197785,2019,LADY ARTEMIS & THE WILD THINGS,LADY ARTEMIS & THE WILD THINGS,LA,711110.0,A65
229840,311202460,2018,CITYMUSIC INC,CITYMUSIC INC,OH,711100.0,A60
229854,311205782,2016,RENAISSANCE-MEDIEVAL MUSIC INC,RENAISSANCE-MEDIEVAL MUSIC INC,OH,711130.0,A68
229889,311207837,2011,THE BRASS BAND OF COLUMBUS,THE BRASS BAND OF COLUMBUS,OH,711130.0,A6C
229909,311211643,2017,BIG WALNUT COMMUNITY CHORUS C/O DAVID A SIMMONS,BIG WALNUT COMMUNITY CHORUS C/O DAVID A SIMMONS,OH,711130.0,A6B
229980,311220351,2019,ZANESVILLE MEMORIAL CONCERT BAND,ZANESVILLE MEMORIAL CONCERT BAND,OH,711130.0,A6C
230009,311224121,2018,ASSN FOR THE DEVELOPMENT OF VOCAL ARTISTRY & NEIGHBORHOOD CULTURAL E,ASSN FOR THE DEVELOPMENT OF VOCAL ARTISTRY & NEIGHBORHOOD CULTURAL E,NY,711130.0,A6B
230012,311224646,2018,AMERICAN PRODUCTION AND INVENTORY CONTROL SOCIETY,AMERICAN PRODUCTION AND INVENTORY CONTROL SOCIETY,OH,711100.0,A60
230045,311227108,2019,NEWARK ORCHESTRA PARENTS ASSOCIATION INC,NEWARK ORCHESTRA PARENTS ASSOCIATION INC,OH,711130.0,A69
230126,311238553,2016,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,IN,711130.0,A6B
230130,311239492,2019,MAENNERCHOR SOCIETY OF INDIANAPOLIS INC,MAENNERCHOR SOCIETY OF INDIANAPOLIS INC,IN,711130.0,A6B
230247,311252117,2019,CAMBRIDGE BAND INC,CAMBRIDGE BAND INC,OH,711130.0,A68
230253,311253089,2018,LONG CENTER THEATRE ORGAN SOCIETY INC,LONG CENTER THEATRE ORGAN SOCIETY INC,IN,711130.0,A68
230283,311255177,2018,AFRIKAN-AMERICAN DRUM AND DANCE ENSEMBLE INC,AFRIKAN-AMERICAN DRUM AND DANCE ENSEMBLE INC,OH,711120.0,A62
230348,311264686,2019,MANSION CITY QUARTET INC,MANSION CITY QUARTET INC,OH,711130.0,A68
230358,311266119,2015,CHILLICOTHE CIVIC THEATRE INC,CHILLICOTHE CIVIC THEATRE INC,OH,711110.0,A65
230363,311266816,2018,CENTRAL OHIO BLUEGRASS ASSOCIATION INC,CENTRAL OHIO BLUEGRASS ASSOCIATION INC,OH,711130.0,A68
230376,311269235,2019,SANGRAEL INC,SANGRAEL INC,OH,711100.0,A60
230394,311272459,2019,MUSKINGUM VALLEY SYMPHONIC WINDS,MUSKINGUM VALLEY SYMPHONIC WINDS,OH,711130.0,A69
230456,311276492,2018,FAMILY MOTOR COACH ASSOCIATION,FAMILY MOTOR COACH ASSOCIATION,OR,711130.0,A68
230472,311277963,2016,SRO THEATRE COMPANY,SRO THEATRE COMPANY,OH,711110.0,A65
230479,311278707,2016,COLUMBUS YOUTH BALLET PROJECT,COLUMBUS YOUTH BALLET PROJECT,OH,711120.0,A63
230509,311283361,2019,COLUMBUS BLUES ALLIANCE,COLUMBUS BLUES ALLIANCE,OH,711130.0,A68
230514,311284026,2019,HOCKING COUNTY CHILDRENS CHORUS,HOCKING COUNTY CHILDRENS CHORUS,OH,711130.0,A6B
230518,311284723,2019,CENTERVILLE COMMUNITY BAND,CENTERVILLE COMMUNITY BAND,OH,711130.0,A6C
230678,311307917,2017,FALCOLN PRODUCTIONS INC,FALCON PRODUCTIONS INC,OH,711110.0,A65
230750,311313563,2019,MIAMI VALLEY COMMUNITY CONCERTS ASSOCIATION,MIAMI VALLEY COMMUNITY CONCERTS ASSOCIATION,OH,711130.0,A68
230776,311318271,2019,WORTHINGTON CIVIC BAND,WORTHINGTON CIVIC BAND,OH,711130.0,A6C
230786,311319625,2019,KETTERING YOUTH BALLET INC,KETTERING YOUTH BALLET INC,OH,711120.0,A63
230797,311321160,2019,COLUMBUS FOLK MUSIC SOCIETY INCORPORATED,COLUMBUS FOLK MUSIC SOCIETY INCORPORATED,OH,711130.0,A6C
230855,311328866,2019,FUTURE WORLD PRODUCTIONS INC,FUTURE WORLD PRODUCTIONS,OH,711120.0,A62
230875,311331292,2018,SOUTHWESTERN OHIO SYMPHONIC BAND,SOUTHWESTERN OHIO SYMPHONIC BAND,OH,711130.0,A6C
230898,311333814,2019,GREATER COLUMBUS CONCERT BAND,GREATER COLUMBUS CONCERT BAND,OH,711130.0,A6C
230923,311337146,2019,THE COLUMBUS WOMENS CHORUS,THE COLUMBUS WOMENS CHORUS,OH,711130.0,A6B
230943,311339296,2019,PIQUA CIVIC BAND ASSOCIATION,PIQUA CIVIC BAND ASSOCIATION,OH,711130.0,A6C
231068,311353124,2018,MUSICA,MUSICA,OH,711130.0,A68
231140,311360843,2018,CHRIS MILLER CHORALE,CHRIS MILLER CHORALE,OH,711130.0,A6B
231168,311362661,2019,OHIO VALLEY BRITISH BRASS BAND INC,OHIO VALLEY BRITISH BRASS BAND INC,OH,711130.0,A6C
231171,311362824,2019,WORTHINGTON KILBOURN CHOIR BOOSTERS,WORTHINGTON KILBOURN CHOIR BOOSTERS,OH,711130.0,A6B
231226,311371332,2019,GREAT SEAL OF OHIO BAND,GREAT SEAL OF OHIO BAND,OH,711130.0,A6C
231273,311376135,2017,NEW CARLISLE CHAUTAUGUA COUNCIL INC,NEW CARLISLE CHAUTAUGUA COUNCIL INC,OH,711100.0,A60
231278,311376374,2018,THE BLUES JAZZ & FOLK MUSIC SOCIETY INC,THE BLUES JAZZ & FOLK MUSIC SOCIETY INC,OH,711130.0,A68
231298,311378171,2019,ATHENIAN BEREAN COMMUNITY PLAYERS,ATHENIAN BEREAN COMMUNITY PLAYERS,OH,711110.0,A65
231372,311388519,2019,SIDNEY CIVIC BAND ASSOCIATION,SIDNEY CIVIC BAND ASSOCIATION,OH,711130.0,A6C
231424,311395059,2014,VANDALIA YOUTH THEATRE COMPANY,VANDALIA YOUTH THEATRE COMPANY,OH,711110.0,A65
231436,311397939,2018,COLUMBUS CHAMBER SINGERS,COLUMBUS CHAMBER SINGERS,OH,711130.0,A6B
231463,311402178,2018,STORYTELLERS OF CENTRAL OHIO,STORYTELLERS OF CENTRAL OHIO,OH,711110.0,A65
231484,311406476,2019,LANCASTER COMMUNITY BAND INC,LANCASTER COMMUNITY BAND INC,OH,711130.0,A6C
231523,311412572,2019,TROY MAYORS CONCERTS INC,TROY MAYORS CONCERTS INC,OH,711130.0,A68
231550,311415809,2017,COUNCIL OF DANCE ADMINISTRATORS,COUNCIL OF DANCE ADMINISTRATORS,OH,711120.0,A62
231559,311417036,2019,CANTATE INC,CANTATE INC,VA,711130.0,A6B
231657,311430201,2018,BALLET DE JEUNESSE,BALLET DE JEUNESSE,OH,711120.0,A63
231675,311433057,2019,PORTSMOUTH COMMUNITY ORCHESTRA,PORTSMOUTH COMMUNITY ORCHESTRA,OH,711130.0,A69
231736,311438655,2019,CLINTONVILLE COMMUNITY BAND,CLINTONVILLE COMMUNITY BAND,OH,711130.0,A6C
231744,311439969,2019,XOTER PRODUCTIONS INC,XOTER PRODUCTIONS INC,OH,711100.0,A60
231766,311443663,2016,GREATER CINCINNATI CHINESE MUSIC SOCIETY,GREATER CINCINNATI CHINESE MUSIC SOCIETY,OH,711130.0,A68
231842,311448122,2014,DAYTON BALLROOM DANCE CLUB,DAYTON BALLROOM DANCE CLUB,OH,711120.0,A62
231894,311453651,2018,CINCINNATI METROPOLITAN ORCHESTRA,CINCINNATI METROPOLITAN ORCHESTRA,OH,711130.0,A69
231984,311463025,2018,CHESAPEAKE CHORALE,CHESAPEAKE CHORALE,VA,711130.0,A6B
232001,311464627,2018,CINCINNATI CIVIC ORCHESTRA INC,CINCINNATI CIVIC ORCHESTRA INC,OH,711130.0,A69
232010,311465413,2019,VALKYRIE THEATER OF DANCE & DRAMA INC C/O JANETTE L BRADBURY,VALKYRIE THEATER OF DANCE AND DRAMA INC,NJ,711120.0,A62
232035,311468079,2019,NEWBERRY COMMUNITY CHOIR,NEWBERRY COMMUNITY CHOIR,SC,711130.0,A6B
232060,311469402,2019,MONTEREY HOT JAZZ SOCIETY,MONTEREY HOT JAZZ SOCIETY,CA,711130.0,A6C
232083,311471844,2019,CENTERVILLE COMMUNITY CHORUS,CENTERVILLE COMMUNITY CHORUS,OH,711130.0,A6B
232111,311475382,2019,MASON CHORALE INC,MASON CHORALE INC,OH,711130.0,A6B
232131,311479295,2019,MUSIC WAREHOUSE,MUSIC WAREHOUSE,OH,711100.0,A60
232140,311480638,2014,CHAMBER MUSIC SOCIETY OF WILMINGTON,CHAMBER MUSIC SOCIETY OF WILMINGTON,NC,711130.0,A6C
232246,311492869,2019,OHIO VALLEY SCOTTISH SOCIETY INC,OHIO VALLEY SCOTTISH SOCIETY INC,OH,711120.0,A62
232328,311503698,2018,JUBILANT SINGERS,JUBILANT SINGERS,OH,711130.0,A6B
232331,311503897,2019,COUNTRY DANCE & SONG SOCIETY INC,COUNTRY DANCE & SONG SOCIETY INC,WV,711120.0,A62
232362,311507400,2019,SISTER SOUND INC,SISTER SOUND INC,KY,711130.0,A6B
232379,311510281,2019,NASHVILLE JAZZ ORCHESTRA INC,NASHVILLE JAZZ ORCHESTRA INC,TN,711130.0,A69
232487,311524788,2018,MUSIC AT ST JOHNS,MUSIC AT ST JOHNS,LA,711130.0,A68
232495,311524888,2019,Jubilee Singers,JUBILEE SINGERS,WA,711130.0,A6B
232532,311528656,2013,PRINCESS THEATRE INC,PRINCESS THEATRE INC,LA,711100.0,A61
232545,311530162,2008,EAST TEXAS SYMPHONIC BAND INC,EAST TEXAS SYMPHONIC BAND INC,TX,711130.0,A6C
232565,311533468,2013,MIAMI VALLEY SYMPHONY ORCHESTRA INC,MIAMI VALLEY SYMPHONY ORCHESTRA INC,OH,711130.0,A69
232571,311534681,2019,KATHRYN JOY FOSTER MUSIC MINISTRIES,KATHRYN JOY FOSTER MUSIC MINISTRIES,OH,711130.0,A68
232613,311538860,2019,THE CAMERON PROJECT,THE CAMERON PROJECT,TX,711130.0,A6B
232650,311540969,2019,BLUEGRASS COMPENSATION ASSOC,BLUEGRASS COMPENSATION ASSOC,KY,711130.0,A68
232653,311541303,2009,WINDSONG,WINDSONG,OH,711110.0,A65
232659,311541583,2019,WEST VIRGINA STORYTELLING GUILD INCORPORATED,WEST VIRGINA STORYTELLING GUILD INCORPORATED,WV,711110.0,A65
232669,311542847,2018,THE WEST CHESTER SYMPHONY,THE WEST CHESTER SYMPHONY,OH,711130.0,A69
232698,311546878,2019,CINCINNATI BRASS BAND INC,CINCINNATI BRASS BAND INC,OH,711130.0,A6C
232706,311547683,2019,STOW HERITAGE RINGERS INC,STOW HERITAGE RINGERS INC,OH,711100.0,A60
232725,311549834,2016,EAST MUSKINGUM ORCHESTRA BOOSTERS,EAST MUSKINGUM ORCHESTRA BOOSTERS,OH,711130.0,A69
232727,311550215,2019,AKRON LYRIC OPERA THEATRE,AKRON LYRIC OPERA THEATRE,OH,711130.0,A6A
232784,311556255,2019,JALISCIENSE FOLKLORIC BALLET NON PROFIT CORP,JALISCIENSE FOLKLORIC BALLET NON PROFIT CORP,CA,711120.0,A63
232795,311557570,2019,CAPITAL CITY CHORALE,CAPITAL CITY CHORALE,KY,711130.0,A6B
232833,311561958,2019,CREATIVE ARTS INC,CREATIVE ARTS INC,OH,711100.0,A60
232837,311562214,2019,KIMBERLY AMPHITHEATER INC,KIMBERLY AMPHITHEATER INC,WI,711100.0,A61
232868,311565896,2019,Greenbrier Valley Chorale Inc,GREENBRIER VALLEY CHORALE INC,WV,711130.0,A6B
232882,311566849,2018,GUILDS OF THE SANTA FE OPERA INC,GUILDS OF THE SANTA FE OPERA INC,NM,711130.0,A6A
232884,311566860,2018,GUILDS OF THE SANTA FE OPERA INC,GUILDS OF THE SANTA FE OPERA INC,NM,711130.0,A6A
232885,311566863,2018,GUILDS OF THE SANTA FE OPERA INC,GUILDS OF THE SANTA FE OPERA INC,NM,711130.0,A6A
232886,311566868,2018,GUILDS OF THE SANTA FE OPERA INC,GUILDS OF THE SANTA FE OPERA INC,NM,711130.0,A6A
232891,311567586,2019,OLNEY COMMUNITY BAND INC,OLNEY COMMUNITY BAND INC,MD,711130.0,A6C
232906,311569145,2019,MARIPOSA COLLECTIVE,MARIPOSA COLLECTIVE,CO,711100.0,A60
232916,311569909,2019,KENTUCKY REPERTORY DANCE THEATRE,KENTUCKY REPERTORY DANCE THEATRE,KY,711120.0,A62
232961,311574525,2019,LANCASTER - FAIRFIELD YOUTH CHOIR INC,LANCASTER - FAIRFIELD YOUTH CHOIR INC,OH,711130.0,A6B
232971,311575244,2019,MIAMI VALLEY DANCE CENTER BOOSTERS INC,MIAMI VALLEY DANCE CENTER BOOSTERS INC,OH,711120.0,A62
232994,311577014,2019,SAN DIEGO BLACK ENSEMBLE THEATRE,SAN DIEGO BLACK ENSEMBLE THEATRE,CA,711110.0,A65
233013,311578323,2018,CLEVELAND CHAMBER SYMPHONY COUNCIL INC,CLEVELAND CHAMBER SYMPHONY COUNCIL INC,OH,711130.0,A69
233037,311579930,2019,JEFFERSON BAROQUE ORCHESTRA INC,JEFFERSON BAROQUE ORCHESTRA INC,OR,711130.0,A69
233056,311580685,2016,TROPICAL DELIGHT IN ACTION INC,TROPICAL DELIGHT IN ACTION INC,NJ,711120.0,A62
233113,311584844,2018,THE RIVERWALK SERIES INC,RIVERWALK SERIES INC,GA,711130.0,A6B
233117,311585175,2019,MADISON CHORAL SOCIETY INC,MADISON CHORAL SOCIETY INC,VA,711130.0,A6B
233128,311585980,2019,NEW WINCHESTER CHORALE,NEW WINCHESTER CHORALE,KY,711130.0,A6B
233136,311586916,2018,SISTERS IN CHRIST CHORALE,SISTERS IN CHRIST CHORALE,OH,711130.0,A6B
233165,311589776,2019,DALLAS TAP DAZZLERS,DALLAS TAP DAZZLERS,TX,711120.0,A62
233203,311592622,2019,HULA ON PRODUCTIONS,HULA ON PRODUCTIONS,CA,711100.0,A60
233208,311593041,2019,BLOOMFIELD FEDERATION OF MUSIC,BLOOMFIELD FEDERATION OF MUSIC,NJ,711130.0,A68
233215,311593465,2019,NEW MEXICO TERRITORIAL BRASS BAND,NEW MEXICO TERRITORIAL BRASS BAND,NM,711130.0,A6C
233218,311593677,2019,MOZART SOCIETY OF AMERICA,MOZART SOCIETY OF AMERICA,CA,711130.0,A68
233234,311595123,2019,ROGUE REPERTORY COMPANY,ROGUE REPERTORY COMPANY,CO,711110.0,A65
233287,311599597,2019,MUSIC ON THE HILL,MUSIC ON THE HILL,CA,711130.0,A68
233312,311601440,2019,REYNOLDSBURG COMMUNITY BAND,REYNOLDSBURG COMMUNITY BAND,OH,711130.0,A6C
233380,311605926,2019,DELAWARE VALLEY MUSIC CLUB INC,DELAWARE VALLEY MUSIC CLUB INC,NJ,711130.0,A68
233395,311607393,2008,KALEIDOSCOPE PRODUCTIONS,KALEIDOSCOPE PRODUCTIONS,NJ,711110.0,A65
233409,311609042,2018,CORNERSTONE CHORALE INC,CORNERSTONE CHORALE INC,NY,711130.0,A6B
233457,311613404,2012,ACME THEATRE COMPANY,ACME THEATRE COMPANY,CA,711110.0,A65
