,EIN,Tax Year,Name,NAME,STATE,NAICS,NTEEFINAL
13072,43152154,2007,HELEN BUMPUS GALLERY INC,HELEN BUMPUS GALLERY INC,MA,712110.0,A50
13083,43155121,2009,LANCASTER HISTORICAL SOCIETY INC,LANCASTER HISTORICAL SOCIETY INC,MA,712120.0,A82
13120,43163017,2015,CHINESE HISTORICAL SOCIETY OF NEW ENGLAND INC,CHINESE HISTORICAL SOCIETY OF NEW ENGLAND INC,MA,712120.0,A82
13122,43163205,2019,HIS MAJESTYS 65TH REGIMENT OF FOOT LTD,HIS MAJESTYS 65TH REGIMENT OF FOOT LTD,MA,712120.0,A80
13128,43164876,2018,RAYNHAM HISTORICAL SOCIETY INC,RAYNHAM HISTORICAL SOCIETY INC,MA,712120.0,A82
13167,43171592,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
13194,43178037,2019,THE NORTH ATTLEBORO FIREBARN PRESERVATION SOCIETY INC,THE NORTH ATTLEBORO FIREBARN PRESERVATION SOCIETY INC,MA,712120.0,A82
13279,43198737,2019,WESTWOOD SPORTS HALL OF FAME,WESTWOOD SPORTS HALL OF FAME,MA,712110.0,A50
13326,43211087,2018,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
13329,43211299,2017,BLACKSTONE CANAL CONSERVANCY INCORPORATED,BLACKSTONE CANAL CONSERVANCY INCORPORATED,MA,712120.0,A82
13332,43211778,2018,PLYMOUTH COUNTY GENEALOGISTS INC,PLYMOUTH COUNTY GENEALOGISTS INC,MA,712120.0,A80
13366,43223652,2016,ACCESS ART CORP INTERNATIONAL,ACCESS ART CORP INTERNATIONAL,MA,712120.0,A84
13377,43227630,2018,WORCESTER COLUMBUS DAY PARADE INC,WORCESTER COLUMBUS DAY PARADE INC,MA,712120.0,A84
13379,43228137,2011,WEST STOCKBRIDGE HISTORICAL SOCIETY INC,WEST STOCKBRIDGE HISTORICAL SOCIETY INC,MA,712120.0,A82
13396,43233931,2009,INTERNATIONAL MUSEUM THEATRE ALLIANCE INC,INTERNATIONAL MUSEUM THEATRE ALLIANCE INC,MA,712110.0,A50
13408,43236687,2019,NAUSET LIGHT PRESERVATION SOCIETY INC,NAUSET LIGHT PRESERVATION SOCIETY INC,MA,712120.0,A82
13415,43238636,2014,BPW-BCEC INC,BPW-BCEC INC,MA,712120.0,A84
13417,43238967,2018,AMVETS,AMVETS,MA,712120.0,A80
13423,43240233,2019,LAWRENCE CIVIL WAR MEMORIAL GUARD INC,LAWRENCE CIVIL WAR MEMORIAL GUARD INC,MA,712120.0,A80
13438,43243895,2018,Tewksbury Historical Society Inc,TEWKSBURY HISTORICAL SOCIETY INC,MA,712120.0,A82
13441,43244771,2019,SWANSEA HISTORICAL SOCIETY INC,SWANSEA HISTORICAL SOCIETY INC,MA,712120.0,A82
13455,43247623,2017,DANVERS PRESERVATION FUND INC,DANVERS PRESERVATION FUND INC,MA,712120.0,A82
13461,43248284,2019,MELROSE HIGH SCHOOL ATHLETIC HALL O F FAME INC,MELROSE HIGH SCHOOL ATHLETIC HALL OF FAME INC,MA,712110.0,A50
13485,43252657,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
13487,43252972,2019,BOSTON MAP SOCIETY INC,BOSTON MAP SOCIETY INC,MA,712120.0,A80
13502,43255322,2018,HISTORIC MARINE EDUCATION INC MARINE DETACHMENT 1797,HISTORIC MARINE EDUCATION INC MARINE DETACHMENT 1797,MA,712120.0,A82
13523,43262377,2019,FRIENDS OF THE CAPEN-REYNOLDS FARM INC,FRIENDS OF THE CAPEN-REYNOLDS FARM INC,MA,712120.0,A80
13525,43262672,2008,OAKHAM HISTORICAL MUSEUM INC,OAKHAM HISTORICAL MUSEUM INC,MA,712110.0,A50
13532,43265069,2019,MEDIA PRESERVATION FOUNDATION,MEDIA PRESERVATION FOUNDATION,MA,712120.0,A82
13544,43266567,2018,FRIENDS OF THE LONGFELLOW HOUSE WASHINGTONS HEADQUARTERS INC,FRIENDS OF THE LONGFELLOW HOUSE WASHINGTONS HEADQUARTERS INC,MA,712120.0,A80
13564,43272499,2009,ASHBURNHAM HISTORICAL SOCIETY INC,ASHBURNHAM HISTORICAL SOCIETY INC,MA,712120.0,A82
13615,43281416,2019,ARUNAH HILL NATURAL SCIENCE CENTER INC,ARUNAH HILL NATURAL SCIENCE CENTER INC,MA,712110.0,A56
13664,43289977,2019,NEW ENGLAND DAYLILY SOCIETY INC,NEW ENGLAND DAYLILY SOCIETY INC,MA,712110.0,A56
13666,43290095,2018,BERKLEY HISTORICAL SOCIETY INC,BERKLEY HISTORICAL SOCIETY INC,MA,712120.0,A82
13684,43294713,2017,WORCESTER WOMENS HISTORY PROJECT INC,WORCESTER WOMENS HISTORY PROJECT INC,MA,712120.0,A84
13709,43300067,2019,CIVIL WAR ROUNDTABLE OF THE MERRIMA CK INC,CIVIL WAR ROUNDTABLE OF THE MERRIMACK INC,MA,712120.0,A80
13795,43326678,2019,SONS OF AMVETS,SONS OF AMVETS,MA,712120.0,A80
13806,43329076,2009,FIRST PARISH MEETING HOUSE PRESERVATION SOCIETY-SHIRLEY INC,FIRST PARISH MEETING HOUSE PRESERVATION SOCIETY-SHIRLEY INC,MA,712120.0,A82
13816,43332303,2019,WILLIAM B SWETT MUSEUM,WILLIAM B SWETT MUSEUM,MA,712110.0,A50
13827,43335062,2019,BRIDGEWATER FOURTH OF JULY FESTIVAL OF THE ARTS COMMITTEE,BRIDGEWATER FOURTH OF JULY FESTIVAL OF THE ARTS COMMITTEE,MA,712120.0,A80
13856,43344638,2019,LISBON AREA HISTORICAL SOCIETY,LISBON AREA HISTORICAL SOCIETY,NH,712120.0,A82
13931,43356876,2019,WALLINGFORD HISTORICAL SOCIETY INC,WALLINGFORD HISTORICAL SOCIETY INC,VT,712120.0,A80
13938,43358113,2018,INDEPENDENCE DAY COMMITTEE,INDEPENDENCE DAY COMMITTEE,ME,712120.0,A84
13976,43365058,2019,SWANS ISLAND LOBSTER AND MARINE MUSEUM INC,SWANS ISLAND LOBSTER AND MARINE MUSEUM INC,ME,712110.0,A50
13981,43366139,2018,CHILDRENS MUSEUM OF WILBRAHAM INC,CHILDRENS MUSEUM OF WILBRAHAM INC,MA,712110.0,A52
13985,43366828,2018,PROPRIETORS OF THE WARE CENTER MEETING HOUSE,PROPRIETORS OF THE WARE CENTER MEETING HOUSE,MA,712120.0,A80
13994,43367833,2019,NATURE DISCOVERY CENTER,NATURE DISCOVERY CENTER,NH,712110.0,A50
14018,43374242,2013,MAIN STREET MUSEUM,MAIN STREET MUSEUM INC,VT,712110.0,A50
14036,43379402,2019,28TH MASSACHUSETTS VOLUNTEER INFANTRY,28TH MASSACHUSETTS VOLUNTEER INFANTRY,MA,712120.0,A84
14061,43383320,2018,DENNYS RIVER HISTORICAL SOCIETY,DENNYS RIVER HISTORICAL SOCIETY,ME,712120.0,A82
14065,43383815,2019,BAKERSFIELD HISTORICAL SOCIETY CORP,BAKERSFIELD HISTORICAL SOCIETY CORP,VT,712120.0,A82
14086,43389268,2018,PEACHAM HISTORICAL ASSOCIATION,PEACHAM HISTORICAL ASSOCIATION,VT,712120.0,A80
14138,43391912,2018,FRIENDS OF THE DWIGHT-DERBY HOUSE INC,FRIENDS OF THE DWIGHT-DERBY HOUSE IN,MA,712110.0,A54
14165,43396665,2019,CENTRAL MASSACHUSETTS GENEALOGICAL SOCIETY INC,CENTRAL MASSACHUSETTS GENEALOGICAL SOCIETY INC,MA,712120.0,A80
14177,43398743,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
14179,43399254,2019,UKELELE HALL OF FAME INC,UKELELE HALL OF FAME INC,NJ,712110.0,A50
14189,43401076,2015,Patrons of the Arts of the Vatican Museums Inc,PATRONS OF THE ARTS OF THE VATICAN MUSEUMS INC,MA,712110.0,A50
14214,43405775,2019,MASSACHUSETTS GENEALOGICAL COUNCIL,MASSACHUSETTS GENEALOGICAL COUNCIL,MA,712120.0,A80
14215,43405896,2019,LE 85EM REGIMENT DE SAINTONGE 4TH MIDDLESEX MILITIA REGIMENT OF FOOT,LE 85EM REGIMENT DE SAINTONGE 4TH MIDDLESEX MILITIA REGIMENT OF FOOT,MA,712120.0,A80
14233,43410085,2019,AFRO-AMERICAN HISTORICAL AND GENEALOGICAL SOCIETY,AFRO-AMERICAN HISTORICAL AND GENEALOGICAL SOCIETY,MA,712120.0,A80
14235,43410675,2019,OLD COLONY MODEL RAILROAD & TECHNICAL SOCIETY,OLD COLONY MODEL RAILROAD & TECHNICAL SOCIETY,MA,712110.0,A54
14249,43413669,2017,TOP FUN AVIATION TOY MUSEUM INC,TOP FUN AVIATION TOY MUSEUM INC,MA,712110.0,A50
14251,43414340,2019,FRIENDS OF SAXONVILLE INC,FRIENDS OF SAXONVILLE INC,MA,712120.0,A80
14264,43418458,2009,CAPE COD LANDSCAPE ASSOCIATION INC,CAPE COD LANDSCAPE ASSOCIATION INC,MA,712130.0,C40
14283,43424189,2007,SPEAKER THOMAS P O'NEILL JR MEMORIAL FOUNDATION INC,SPEAKER THOMAS P ONEILL JR MEMORIAL FOUNDATION INC,MA,712120.0,A84
14300,43427523,2017,KING OF THAILAND BIRTHPLACE FOUNDATION INC,KING OF THAILAND BIRTHPLACE FOUNDATION INC,MA,712120.0,A82
14308,43429273,2017,NORTH END COLUMBUS DAY COMMITTEE,NORTH END COLUMBUS DAY COMMITTEE,MA,712120.0,A84
14325,43432803,2019,METROWEST MODEL RAILROADING SOCIETY INC,METROWEST MODEL RAILROADING SOCIETY INC,MA,712110.0,A54
14385,43448138,2018,MEDFORD-BROOKS ESTATE LAND TR INC,MEDFORD-BROOKS ESTATE LAND TR INC,MA,712110.0,A54
14388,43448956,2018,FRIENDS OF FENWAY STUDIOS INC,FRIENDS OF FENWAY STUDIOS INC,MA,712120.0,A80
14406,43456846,2008,CONCORD INDEPENDENT BATTERY INC,CONCORD INDEPENDENT BATTERY INC,MA,712120.0,A84
14414,43458072,2014,PEMBROKE HISTORICAL SOCIETY INC,PEMBROKE HISTORICAL SOCIETY INC,MA,712120.0,A82
14471,43474547,2019,CATAUMET SCHOOL HOUSE PRESERVATION GROUP INC,CATAUMET SCHOOL HOUSE PRESERVATION GROUP INC,MA,712120.0,A82
14472,43476726,2019,ATTLEBORO HISTORIC PRESERVATION SOCIETY INC,ATTLEBORO HISTORIC PRESERVATION SOCIETY INC,MA,712120.0,A82
14499,43481529,2009,THE BERNARDSTON HISTORICAL SOCIETY INC,THE BERNARDSTON HISTORICAL SOCIETY INC,MA,712120.0,A82
14507,43483845,2018,PIONEER VALLEY MILITARY & TRANSPORTATION MUSEUMINC,PIONEER VALLEY MILITARY & TRANSPORTATION MUSEUM,MA,712110.0,A50
14513,43486743,2019,SONS OF AMVETS POST 208 DEPARTMENT OF MASSACHUSETTS,SONS OF AMVETS POST 208 DEPARTMENT OF MASSACHUSETTS,MA,712120.0,A80
14530,43489727,2018,VALLEY WOMENS HISTORY COLLABORATIVE INC,VALLEY WOMENS HISTORY COLLABORATIVE INC,MA,712110.0,A50
14532,43490212,2019,ST PATRICKS COMMITTEE OF WEST SPRINGFIELD,ST PATRICKS COMMITTEE OF WEST SPRINGFIELD,MA,712120.0,A80
14537,43490921,2019,GENERATIONS AFTER INC,GENERATIONS AFTER INC,MA,712110.0,A50
14553,43493721,2019,PROVIDENCE & WORCESTER RAILFAN CLUB & MUSEUM INC,PROVIDENCE & WORCESTER RAILFAN CLUB & MUSEUM INC,MA,712110.0,A50
14564,43496422,2018,AMVETS,AMVETS,MA,712120.0,A80
14578,43501963,2019,The Piano Museum,PIANO MUSEUM,MA,712110.0,A50
14581,43502299,2019,MAYNARD HISTORICAL SOCIETY INC,MAYNARD HISTORICAL SOCIETY INC,MA,712120.0,A82
14594,43505199,2019,MASSACHUSETTS RAILROAD ASSOCIATION,MASSACHUSETTS RAILROAD ASSOCIATION,MA,712110.0,A54
14597,43505779,2015,DEVENS HISTORICAL MUSEUM,DEVENS HISTORICAL MUSEUM,MA,712110.0,A50
14615,43510531,2018,COMMUNITY FOUNDING INCORPORATED,COMMUNITY FOUNDING INCORPORATED,MA,712120.0,A84
14622,43513011,2019,CONNECTICUT RAILROAD ASSOCIATION,CONNECTICUT RAILROAD ASSOCIATION,MA,712110.0,A54
14676,43525016,2019,HISTORICAL SOCIETY OF PHILLIPSTON INC,HISTORICAL SOCIETY OF PHILLIPSTON INC,MA,712120.0,A82
14684,43526781,2019,SOUTH SHORE HISTORICAL SOCIETY INC,SOUTH SHORE HISTORICAL SOCIETY INC,MA,712120.0,A82
14690,43527855,2017,HEBERT ARBORETUM INC,HEBERT ARBORETUM INC,MA,712130.0,C41
14805,43551808,2014,CAPE COD GENEALOGICAL SOCIETY INC,CAPE COD GENEALOGICAL SOCIETY INC,MA,712120.0,A80
14808,43552597,2011,CHILDRENS MUSEUM OF GREATER FALL RIVER INC,CHILDRENS MUSEUM OF GREATER FALL RIVER INC,MA,712110.0,A50
14820,43555781,2019,CENTRAL MASS STEAM GAS AND MACHINERY INSTITUTE INC,CENTRAL MASS STEAM GAS AND MACHINERY INSTITUTE INC,MA,712120.0,A80
14827,43557180,2019,FRIENDS OF PILGRIM PROGRESS,FRIENDS OF PILGRIM PROGRESS,MA,712120.0,A80
14869,43566344,2018,MASSACHUSETTS SCIENCE EDUCATORS HALL OF FAME INC,MASSACHUSETTS SCIENCE EDUCATORS HALL OF FAME INC,MA,712110.0,A50
14873,43567690,2019,ADAMS MEMORIAL FOUNDATION INC,ADAMS MEMORIAL FOUNDATION INC,DC,712120.0,A80
14931,43581535,2019,AQUATIC GARDENERS ASSOCIATION INC,AQUATIC GARDENERS ASSOCIATION INC,FL,712130.0,C41
14967,43588455,2018,DALLAS FORT WORTH MARINE AQUARIUM SOCIETY,DALLAS FORT WORTH MARINE AQUARIUM SOCIETY,TX,712130.0,D50
15017,43597678,2019,AIENLA PROJECT,AIENLA PROJECT,TX,712110.0,A54
15039,43603095,2010,BUCKTOWN VILLAGE FOUNDATION,BUCKTOWN VILLAGE FOUNDATION,MD,712120.0,A80
15113,43616102,2018,JULIAN 4TH OF JULY PARADE INC,JULIAN 4TH OF JULY PARADE INC,CA,712120.0,A84
15121,43617875,2019,RHODES FAMILY RESTORATION & MEMORIAL INC,RHODES FAMILY RESTORATION & MEMORIAL INC,NC,712120.0,A82
15226,43636112,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,FL,712120.0,A80
15272,43646438,2019,SHARPSBURG HISTORICAL SOCIETY INC,SHARPSBURG HISTORICAL SOCIETY INC,MD,712120.0,A82
15335,43657230,2009,L E COLEMAN MUSEUM FOUNDATION,THE L E COLEMAN AFRICAN AMERICAN MUSEUM FOUNDATION INC,VA,712110.0,A50
15365,43663116,2019,NATIONAL STEARMAN FLY-IN NFP INC,NATIONAL STEARMAN FLY-IN NFP INC,IL,712120.0,A80
15377,43666312,2018,SCHWEERS HISTORICAL FOUNDATION INC,SCHWEERS HISTORICAL FOUNDATION INC,TX,712120.0,A82
15406,43670011,2019,VALOR REMEMBERED FOUNDATION,VALOR REMEMBERED FOUNDATION,TX,712120.0,A80
15434,43675065,2019,Pride Society,PRIDE SOCIETY,AZ,712120.0,A80
15465,43680012,2019,HINGHAM HIGH SCHOOL ATHLETIC HALL OF FAME,HINGHAM HIGH SCHOOL ATHLETIC HALL OF FAME,MA,712110.0,A50
15478,43682054,2019,WHEATLAND FOUNDATION INC,WHEATLAND FOUNDATION INC,VA,712120.0,A80
15486,43683533,2018,DOWNTOWN SACRAMENTO MASONIC BUILDING FUND,DOWNTOWN SACRAMENTO MASONIC BUILDING FUND,CA,712120.0,A80
15492,43684898,2019,FRIENDS OF THE GENEVA OFFICE BUILDING AND POWER HOUSE,FRIENDS OF THE GENEVA OFFICE BUILDING AND POWER HOUSE,CA,712120.0,A80
15549,43698653,2019,AMERICAN HERITAGE FOUNDATION ROCK INC,AMERICAN HERITAGE FOUNDATION ROCK INC,FL,712120.0,A80
15562,43700859,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,VA,712120.0,A80
15567,43701216,2017,MARYLAND NATIONAL ROAD ASSOCIATION INC,MARYLAND NATIONAL ROAD ASSOCIATION INC,MD,712110.0,A54
15580,43704825,2019,FIRST CALIFORNIA HUSSAR REGIMENT,FIRST CALIFORNIA HUSSAR REGIMENT,CA,712120.0,A80
15584,43706338,2019,CHICHESTER HISTORICAL SOCIETY INC,CHICHESTER HISTORICAL SOCIETY INC,PA,712120.0,A82
15611,43712093,2019,HARRIET TUBMAN FOUNDATION OF HOWARD COUNTY INC,HARRIET TUBMAN FOUNDATION OF HOWARD COUNTY INC,MD,712120.0,A80
15622,43714753,2018,WAPELLO HERITAGE FOUNDATION INC,WAPELLO HERITAGE FOUNDATION INC,IA,712120.0,A82
15636,43717829,2019,GRAY COURT-OWINGS HISTORICAL SOCIETY,GRAY COURT-OWINGS HISTORICAL SOCIETY,SC,712120.0,A82
15650,43722088,2019,BADIN HISTORIC MUSEUM INC,BADIN HISTORIC MUSEUM INC,NC,712110.0,A50
15688,43727065,2019,HISTORIC JARVISBURG COLORED SCHOOL,HISTORIC JARVISBURG COLORED SCHOOL,NC,712120.0,A80
15695,43730184,2018,NEXT STOP TUPPER LAKE,NEXT STOP TUPPER LAKE,NY,712120.0,A80
15707,43731228,2018,Mount Lowe Preservation Society,MOUNT LOWE PRESERVATION SOCIETY INC,CA,712120.0,A82
15720,43733608,2019,HASKELL COUNTY HISTORICAL SOCIETY,HASKELL COUNTY HISTORICAL SOCIETY,OK,712120.0,A82
15762,43743179,2018,HISTORIC EAST VILLAGE INC,HISTORIC EAST VILLAGE INC,IA,712120.0,A80
15780,43747180,2019,SOUTH DEKOTA TRACTOR MUSEUM,SOUTH DEKOTA TRACTOR MUSEUM,SD,712110.0,A50
15889,43765788,2007,HUERTO DE LA FAMILIA - FAMILY GARDEN,HUERTO DE LA FAMILIA - FAMILY GARDEN,OR,712130.0,C41
15894,43766680,2019,AFRICAN AMERICAN MUSEUM & CULTURAL CENTER OF NEW MEXICO,AFRICAN AMERICAN MUSEUM & CULTURAL CENTER OF NEW MEXICO,NM,712110.0,A50
15962,43778796,2018,LETCHER COUNTY VETERANS MEMORIAL MUSEUM INC,LETCHER COUNTY VETERANS MEMORIAL MUSEUM INC,KY,712110.0,A50
15964,43779152,2019,TRESCOTT HISTORICAL SOCIETY,TRESCOTT HISTORICAL SOCIETY,ME,712120.0,A82
15967,43779294,2019,JAPANTOWN COMMUNITY CONGRESS OF SAN JOSE,JAPANTOWN COMMUNITY CONGRESS OF SAN JOSE,CA,712120.0,A80
15985,43782496,2016,LETCHER COUNTY COAL MINERS MEMORIAL ORGANIZATION,LETCHER COUNTY COAL MINERS MEMORIAL ORGANIZATION,KY,712120.0,A80
16009,43786820,2019,PAUL TEGTMEIER MEMORIAL FUND,PAUL TEGTMEIER MEMORIAL FUND,NY,712120.0,A84
16035,43790721,2017,RADIX FOUNDATION,RADIX FOUNDATION,TX,712120.0,A80
16043,43792281,2019,MOCKINGBIRD VALLEY PRESERVATION ALLIANCE INC,MOCKINGBIRD VALLEY PRESERVATION ALLIANCE INC,KY,712120.0,A80
16074,43796418,2019,DARWIN PROJECT INC,DARWIN PROJECT INC,MA,712110.0,A56
16087,43797978,2019,NEW HOPE HISTORICAL ASSOCIATION,NEW HOPE HISTORICAL ASSOCIATION,AL,712120.0,A82
16205,43817631,2019,NORTH BREVARD HERITAGE FOUNDATION INC,NORTH BREVARD HERITAGE FOUNDATION INC,FL,712120.0,A82
16233,43822182,2013,WOOD COUNTY HISTORICAL & PRESERVATION SOCIETY INC,WOOD COUNTY HISTORICAL & PRESERVATION SOCIETY INC,WV,712120.0,A82
16236,43822737,2019,MOORISH AMERICAN PRESERVATION SOCIETY M A P S,MOORISH AMERICAN PRESERVATION SOCIETY M A P S,MO,712120.0,A82
16238,43822892,2019,FRANKFORT HILL HISTORICAL SOCIETY,FRANKFORT HILL HISTORICAL SOCIETY,NY,712120.0,A82
16253,43825093,2018,DAUGHTERS OF SCOTIA,DAUGHTERS OF SCOTIA,AZ,712120.0,A80
16278,43829303,2019,UDINOTTI MUSEUM OF FIGURATIVE ART INC,UDINOTTI MUSEUM OF FIGURATIVE ART INC,AZ,712110.0,A50
16308,43835527,2019,OCONEE COUNTY HISTORICAL SOCIETY INC,OCONEE COUNTY HISTORICAL SOCIETY INC,GA,712120.0,A82
16315,43837034,2019,OKLAHOMA HORTICULTURE INDUSTRIES SHOW INC,OKLAHOMA HORTICULTURE INDUSTRIES SHOW INC,OK,712130.0,C40
16337,43838518,2018,HOOPS4HIM INC,HOOPS4HIM INC,NC,712120.0,A80
16417,43849440,2019,ELKTON BASE BALL CLUB AND EXHIBITION COMPANY,ELKTON BASE BALL CLUB AND EXHIBITION COMPANY,MD,712110.0,A54
16445,44372712,2019,LAKE LURE FLOWERING BRIDGE INC,LAKE LURE FLOWERING BRIDGE INC,NC,712130.0,C40
16467,46038780,2018,WAKEFIELD HISTORICAL SOCIETY,WAKEFIELD HISTORICAL SOCIETY,MA,712120.0,A82
16484,46047025,2019,BROOKLINE HISTORICAL SOCIETY EDWARD DEVOTION HOUSE,BROOKLINE HISTORICAL SOCIETY EDWARD DEVOTION HOUSE,MA,712120.0,A82
16488,46047918,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16490,46048141,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16496,46048755,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16512,46050736,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16517,46051195,2018,Unitarian Universalist History and Heritage Societ,UNITARIAN UNIVERSALIST HISTORY AND HERITAGE SOCIETY INC,MA,712120.0,A82
16522,46052601,2019,FRANCIS WYMAN ASSOCIATION INC,FRANCIS WYMAN ASSOCIATION INC,MA,712120.0,A80
16527,46053237,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16533,46053432,2018,LUNENBURG HISTORICAL SOCIETY,LUNENBURG HISTORICAL SOCIETY,MA,712120.0,A82
16545,46054525,2009,OAKES AMES MEMORIAL HALL ASSOCIATION,OAKES AMES MEMORIAL HALL ASSOCIATION,MA,712120.0,A82
16546,46054572,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16548,46055298,2018,NORTH ATTLEBOROUGH HISTORICAL SOCIETY INC,NORTH ATTLEBOROUGH HISTORICAL SOCIETY INC,MA,712120.0,A82
16549,46055445,2019,WORTHINGTON HISTORICAL SOCIETY INC,WORTHINGTON HISTORICAL SOCIETY INC,MA,712120.0,A82
16557,46057355,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16562,46057629,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16586,46059616,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16587,46059666,2019,SHERBORN HISTORICAL SOCIETY,SHERBORN HISTORICAL SOCIETY,MA,712120.0,A82
16592,46060691,2008,NATIONAL SOCIETY FOR THE PRESERVATION OF COVERED BRIDGES,NATIONAL SOCIETY FOR THE PRESERVATION OF COVERED BRIDGES,MD,712120.0,A82
16619,46064739,2012,CANTON HISTORICAL SOCIETY,CANTON HISTORICAL SOCIETY,MA,712120.0,A82
16621,46064937,2017,ABIGAIL ADAMS HISTORICAL SOCIETY INC,ABIGAIL ADAMS HISTORICAL SOCIETY INC,NC,712120.0,A82
16630,46065916,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16643,46067297,2019,ROXBURY HISTORICAL SOCIETY,ROXBURY HISTORICAL SOCIETY,MA,712120.0,A82
16644,46067330,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16647,46068202,2008,LONGMEADOW HISTORICAL SOCIETY,LONGMEADOW HISTORICAL SOCIETY,MA,712120.0,A82
16648,46068293,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16655,46068928,2012,BARRE HISTORICAL SOCIETY INC,BARRE HISTORICAL SOCIETY INC,MA,712120.0,A82
16663,46071076,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16674,46072852,2019,UPHAM FAMILY SOCIETY INC,UPHAM FAMILY SOCIETY INC,MA,712120.0,A80
16683,46074385,2017,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16687,46074640,2019,WESTON HISTORICAL SOCIETY INC,WESTON HISTORICAL SOCIETY INC,MA,712120.0,A82
16693,46077999,2011,BREWSTER HISTORICAL SOCIETY INC,BREWSTER HISTORICAL SOCIETY INC,MA,712120.0,A82
16700,46079655,2015,SOMERVILLE HISTORICAL SOCIETY,SOMERVILLE HISTORICAL SOCIETY,MA,712120.0,A82
16705,46086159,2019,THE MEMORIAL SOCIETY INC,THE MEMORIAL SOCIETY INC,MA,712120.0,A80
16717,46087738,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
16722,46088747,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MA,712120.0,A80
