,100_of_Earned_upto_45_Gross_max_10m,45_of_Earned_max_10m,45_of_Gross_max_10m,EIN,Number of employees,Source,contributed_rev,earned_program_service_rev,gross_rev,tax_pd,total_exp,total_rev,NAME,STATE,NAICS,NTEEFINAL
122825,240269.4,161219.25,240269.4,510191790,31,2019-990,40244,358265,533932,201906,485954,497918,COMMUNITY CENTER FOR THE PRFORMING,OR,711100.0,A60
122911,0.0,0.0,208261.35,462890372,0,2019-990,462803,0,462803,201812,404270,462803,WORLD DANCE FOR HUMANITY,CA,711120.0,A62
123067,1345344.75,886786.65,1345344.75,363616076,359,2019-990,1016203,1970637,2989655,201906,2680960,2989655,THE CHICAGO PHILHARMONIC SOCIETY,IL,711130.0,A69
123110,37859.0,17036.55,90465.75,931203502,0,2019-990,25320,37859,201035,201906,233299,201035,CASHION CULTURAL LEGACY,CA,711120.0,A62
123142,72285.0,32528.25,96784.65000000001,943374794,6,2019-990,113839,72285,215077,201812,191612,200558,SILICON VALLEY SHAKESPEARE,CA,711110.0,A65
123236,135430.65,104892.75,135430.65,942599308,13,2019-990,23904,233095,300957,201812,257238,293525,MENDOCINO PERFORMING ARTS COMPANY INC,CA,711110.0,A65
123371,0.0,0.0,277989.75,742486216,13,2019-990,452746,0,617755,201812,608179,606109,ZILKER THEATRE PRODUCTIONS,TX,711110.0,A65
123407,438086.0,197138.7,806800.5,30358794,29,2019-990,1081871,438086,1792890,201812,991913,1526398,TOWN HALL THEATER INC,VT,711110.0,A65
123476,133429.05000000002,133429.05000000002,133429.05000000002,264782999,0,2019-990,0,296509,296509,201812,315894,296509,IRVINE CLASSICAL PLAYERS CHAMBER ORCHESTRA,CA,711130.0,A69
123615,53382.0,24021.9,314468.10000000003,841042287,0,2019-990,642397,53382,698818,201812,684577,698818,ASIAN PERFORMING ARTS OF COLORADO INC,NY,711100.0,A60
123694,169513.0,76280.85,509994.0,453186945,30,2019-990,889770,169513,1133320,201812,2005887,1133320,CLEVELAND MUSIC FOUNDATION INC,MS,711130.0,A68
123816,59501.0,26775.45,164752.65,341967561,6,2019-990,283286,59501,366117,201812,289243,336495,YOUTH EXCELLENCE PERFORMING ARTS WORKSHOP,OH,711100.0,A60
123829,203531.85,190395.0,203531.85,954773230,0,2019-990,1450,423100,452293,201812,423866,452293,GOLDEN PERFORMING ARTS CENTER A CALIFORNIA NONPROFIT BENEFIT CORP,CA,711100.0,A61
124069,92695.5,49947.75,92695.5,460347796,1,2019-990,75070,110995,205990,201906,204779,200695,BLACK HILLS SYMPHONY ORCHESTRA SOCIETY INC,SD,711130.0,A69
124115,100785.0,45353.25,207582.30000000002,363135652,5,2019-990,304776,100785,461294,201906,571072,453617,LINKS HALL INCORPORATED,IL,711100.0,A61
124230,0.0,0.0,43238.25,841199582,0,2019-990,96085,0,96085,201812,116951,96085,AVALON THEATRE FOUNDATION INC,CO,711100.0,A61
124331,498450.60000000003,353662.2,498450.60000000003,900545068,27,2019-990,302630,785916,1107668,201906,1081095,1095239,CHARLOTTESVILLE BALLET,VA,711120.0,A63
124365,2048993.55,1989765.0,2048993.55,471552222,0,2019-990,131619,4421700,4553319,201812,3754541,4553319,AMERICAN THEATRE GUILD,MO,711110.0,A65
124588,40942.0,18423.9,159836.4,591739068,0,2019-990,284202,40942,355192,201903,423965,355192,FORT MYERS COMMUNITY CONCERT ASSOCIATION INC,FL,711130.0,A68
124674,134884.0,60697.8,213922.80000000002,204504896,7,2019-990,273970,134884,475384,201812,518254,416148,DEANE CENTER FOR THE PERFORMINGARTS INC,PA,711100.0,A61
124699,20960.0,9432.0,97537.95,330188490,0,2019-990,118464,20960,216751,201812,160874,179617,PROPHET WORLD BEAT PRODUCTIONS,CA,711130.0,A68
124715,0.0,0.0,459453.60000000003,942260301,8,2019-990,828622,0,1021008,201812,749066,860820,BREAD & ROSES PRESENTS,CA,711100.0,A60
124716,14220.0,6399.0,20076.75,942473108,1,2019-990,5437,14220,44615,201812,29569,19844,HOKKA NICHI BEI KAI JAPANESE AMERICAN ASSN OF NORTHERN CALIF,CA,711100.0,A61
124791,0.0,0.0,94406.40000000001,811514126,0,2019-990,145950,0,209792,201812,1266828,175990,WHITING ENTERTAINMENT CENTER INC,IN,711100.0,A61
124921,0.0,0.0,108639.45,270022918,1,2019-990,220689,0,241421,201812,224982,208870,HUDSON RIVERFRONT PERFORMING ARTS CENTER INC,NJ,711100.0,A61
125063,0.0,0.0,176497.2,237420247,0,2019-990,389791,0,392216,201812,673187,392216,FLINT AND GENESEE CHAMBER FOUNDATION,MI,711130.0,A68
125086,162523.80000000002,124546.05,162523.80000000002,571151955,15,2019-990,84395,276769,361164,201812,447581,361164,ELECTRIC LODGE,CA,711100.0,A61
125151,138255.30000000002,114935.40000000001,138255.30000000002,990304460,0,2019-990,34790,255412,307234,201812,298574,306786,WEST HAWAII DANCE THEATRE,HI,711120.0,A62
125171,233581.05000000002,196491.6,233581.05000000002,233086325,2,2019-990,34994,436648,519069,201812,516681,465709,STRAND THEATER INITIATIVE,PA,711100.0,A61
125236,140890.0,63400.5,158758.65,731346057,1,2019-990,156303,140890,352797,201812,280515,352797,PONCAN THEATRE COMPANY INC,OK,711100.0,A61
125282,168828.30000000002,163327.5,168828.30000000002,26007867,0,2019-990,12171,362950,375174,201812,379324,375174,N H MAPLE PRODUCERS ASSN INC,NH,711100.0,A61
125366,81888.75,81888.75,81888.75,770652939,17,2019-990,0,181975,181975,201906,180749,181975,HYART RE-DEVELOPMENT CORPORATION,WY,711100.0,A61
125368,0.0,0.0,121105.8,391588789,0,2019-990,137201,0,269124,201812,253492,220783,MUSIC IN THE PARK INC,WI,711130.0,A68
125500,935615.25,754149.15,935615.25,421508154,57,2019-990,403118,1675887,2079145,201812,2229021,2079145,ENGLERT CIVIC THEATRE INC NON PROFIT,IA,711100.0,A61
125522,239512.0,107780.40000000001,473265.0,910339598,4,2019-990,812188,239512,1051700,201812,985258,1051700,NORTHWEST WALL & CEILING BUREAU,WA,711120.0,A62
125653,0.0,0.0,305763.3,650804935,0,2019-990,186430,0,679474,201812,715086,679474,ARTS BALLET THEATRE OF FLORIDA INC,FL,711120.0,A63
125978,34124.0,15355.800000000001,96892.2,464031449,2,2019-990,178942,34124,215316,201812,202492,215316,PARAMOUNT HUDSON VALLEY ARTS,NY,711100.0,A61
125983,0.0,0.0,1288.8,271170999,0,2019-990,0,0,2864,201812,33445,2864,OCHSNER SYSTEM PROTECTION COMPANY,LA,711100.0,A60
126044,70888.5,38818.8,70888.5,942821598,0,2019-990,47779,86264,157530,201812,137478,157530,RIVERFRONT PLAYHOUSE,CA,711110.0,A65
126075,0.0,0.0,95923.35,264017774,0,2019-990,61100,0,213163,201812,111571,106092,PLAZA THEATRE FOUNDATION INC,GA,711110.0,A65
126114,76544.1,35330.85,76544.1,270272642,0,2019-990,91585,78513,170098,201812,175460,170098,GLOATL INC,GA,711120.0,A62
126214,141730.0,63778.5,277543.8,203242324,6,2019-990,388327,141730,616764,201812,367144,551645,SEASONAL MUSIC FESTIVAL,WA,711130.0,A68
126323,4254117.3,2491423.65,4254117.3,133880953,53,2019-990,2143286,5536497,9453594,201812,8468799,7810880,STORYVILLE CENTER FOR THE SPOKEN WORD INC,NY,711110.0,A65
126381,1182199.5,848439.9,1182199.5,222148823,203,2019-990,187059,1885422,2627110,201812,3778116,2431959,SYRACUSE AREA LANDMARK THEATRE,NY,711100.0,A61
126432,9266.0,4169.7,32688.9,113536533,6,2019-990,63376,9266,72642,201812,69396,72642,VOLCANO LOVE INC,NY,711120.0,A62
126489,30502.0,13725.9,145917.0,810743640,3,2019-990,293758,30502,324260,201812,3629297,324260,FRIENDS OF@LEVITT PAVILION DAYTON,OH,711100.0,A60
126500,169842.0,76428.90000000001,249550.65,263135351,7,2019-990,312529,169842,554557,201812,525093,554557,ARGENTA COMMUNITY THEATRE,AR,711110.0,A65
126570,21784.5,19927.8,21784.5,161672966,0,2019-990,3895,44284,48410,201907,56313,48410,SOUTH CITY THEATRE INC,AL,711110.0,A65
126601,142680.0,64206.0,520476.75,462746860,0,2019-990,1001817,142680,1156615,201812,994019,1155391,BLUESPHERE FOUNDATION INC,NY,711130.0,A68
126745,803442.6,603007.2000000001,803442.6,953370703,125,2019-990,256772,1340016,1785428,201812,1732364,1746484,SIERRA REPERTORY THEATRE INCOR PORATED,CA,711110.0,A65
126747,47009.0,21154.05,99362.7,911349026,2,2019-990,130926,47009,220806,201812,166030,214665,7TH STREET THEATRE ASSOCIATION,WA,711100.0,A60
126854,33949.8,33841.8,33949.8,830456558,2,2019-990,240,75204,75444,201812,74345,75444,SFTE INC,NM,711130.0,A68
126894,14174.0,6378.3,91925.55,431110416,0,2019-990,149157,14174,204279,201906,26826,204279,THE JEFFERSON CITY SYMPHONY ORCHESTRA,MO,711130.0,A69
126971,0.0,0.0,35594.55,132998287,0,2019-990,79012,0,79099,201906,61713,79099,OMEGA ENSEMBLE INC,NY,711130.0,A6C
127203,0.0,0.0,4594461.3,522019014,294,2019-990,10103752,0,10209914,201812,10508546,10182030,CAPITAL CONCERTS INC,DC,711130.0,A68
127236,1198.0,539.1,327382.65,133919147,5,2019-990,696332,1198,727517,201812,502906,705547,GROOVE WITH ME INC,NY,711120.0,A62
127380,86914.0,39111.3,167331.15,201748898,4,2019-990,283552,86914,371847,201812,197326,371847,DEL SOL PERFORMING ARTS ORGANIZATION,CA,711100.0,A60
127516,154928.25,154928.25,154928.25,455069466,0,2019-990,0,344285,344285,201906,337854,344285,CDP OF NORTH HARRIS COUNTY,TX,711120.0,A62
127801,1087537.95,1086978.6,1087537.95,870477091,13,2019-990,0,2415508,2416751,201909,2205644,2416751,UTAH CERTIFIED DEVELOPMENT COMPANY,UT,711100.0,A60
127854,62338.0,28052.100000000002,113690.25,541578039,1,2019-990,169382,62338,252645,201812,101663,252645,THE SEDALIA CENTER INC,VA,711100.0,A60
127855,95278.0,42875.1,167589.0,942863607,25,2019-990,259064,95278,372420,201906,351659,372420,YOUTH MUSIC MONTEREY,CA,711130.0,A68
127884,30419.100000000002,30419.100000000002,30419.100000000002,132977843,0,2019-990,0,67598,67598,201812,63559,67598,JAPAN UNITED STATES CONCERT SOCIETY INC,NY,711130.0,A68
127898,124114.5,110161.8,124114.5,364493017,0,2019-990,30766,244804,275810,201906,267220,275810,LIONS OF MICHIGAN ALL STATE BAND CHARITIES INC,MI,711130.0,A6C
127924,0.0,0.0,112241.25,742603340,0,2019-990,95177,0,249425,201906,57353,123837,FREDERICKSBURG MUSIC CLUB INC,TX,711130.0,A68
127931,77537.0,34891.65,107090.1,550850796,3,2019-990,157723,77537,237978,201906,251588,237978,SUMMERVILLE COMMUNITY ORCHESTRA,SC,711130.0,A69
127968,166167.0,99817.2,166167.0,956058309,22,2019-990,128263,221816,369260,201812,385486,369260,SIERRA MADRE PLAYHOUSE,CA,711110.0,A65
128007,123916.95,119572.65000000001,123916.95,371123532,13,2019-990,9610,265717,275371,201906,284329,275371,TWIN CITIES BALLET COMPANY,IL,711120.0,A63
128024,77816.0,35017.200000000004,127091.7,42921296,3,2019-990,182090,77816,282426,201906,237523,229494,LONGWOOD SYMPHONY ORCHESTRA INC,MA,711130.0,A69
128255,58520.25,36639.450000000004,58520.25,43702601,0,2019-990,48622,81421,130045,201812,150337,130045,FIST AND HEEL PERFORMANCE GROUP INC,NY,711120.0,A62
128393,30442.05,15829.65,30442.05,382661624,0,2019-990,15689,35177,67649,201904,66082,67649,CLIO CAST AND CREW INC,MI,711110.0,A65
128491,0.0,0.0,331997.85000000003,562468453,2,2019-990,688894,0,737773,201812,731210,646485,BARENBOIM-SAID FOUNDATION USA,NY,711130.0,A69
128501,112712.0,50720.4,1258863.3,460830780,13,2019-990,2675976,112712,2797474,201812,897304,2797474,DANCE SERVICE NEW YORK CITY INC,NY,711120.0,A62
128675,79539.3,66948.3,79539.3,450593899,3,2019-990,27980,148774,176754,201812,200934,176754,ENSEMBLE SIGNAL,NY,711130.0,A6C
128723,111193.0,50036.85,124843.05,230979585,15,2019-990,64492,111193,277429,201906,277615,277429,PLAYS AND PLAYERS,PA,711110.0,A65
128834,12791.0,5755.95,251540.55000000002,300053613,10,2019-990,546188,12791,558979,201812,482947,558979,A LONG WALK HOME,IL,711110.0,A65
128853,0.0,0.0,250612.65,133577519,3,2019-990,432367,0,556917,201812,423858,432257,ICE HOCKEY IN HARLEM INC,NY,711130.0,A68
128928,336550.05,174703.5,336550.05,900958731,3,2019-990,359659,388230,747889,201812,555040,747889,DWANA SMALLWOOD PERFORMING ARTS CENTER INC,NY,711100.0,A61
128964,3502.0,1575.9,172679.85,311753696,3,2019-990,297641,3502,383733,201812,274953,379920,HIPPODROME COLONY HISTORICAL THEATRE ASSOCIATION,OH,711110.0,A65
129085,55485.450000000004,50527.8,55485.450000000004,850370944,0,2019-990,6274,112284,123301,201906,108351,123301,PLACITAS ARTIST SERIES INC,NM,711100.0,A60
129123,52074.0,23433.3,95542.2,61719187,2,2019-990,160242,52074,212316,201812,230843,212316,MUSIC IS ART,NY,711130.0,A68
129133,7730937.0,4399613.100000001,7730937.0,454083198,449,2019-990,6679597,9776918,17179860,201812,17387117,17127623,BETHEL WOODS CENTER FOR THE ARTS INC,NY,711100.0,A61
129367,10000000.0,10000000.0,10000000.0,61666165,195,2019-990,563191,38932586,41696420,201812,39958717,40483148,TESSITURA NETWORK INC,CA,711100.0,A60
129476,4284287.100000001,3439528.2,4284287.100000001,131426730,36,2019-990,0,7643396,9520638,201812,6429458,7866041,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,NY,711110.0,A65
129568,441891.0,198850.95,590881.5,593583678,11,2019-990,661451,441891,1313070,201906,1120285,1280290,JACKSONVILLE CHILDRENS CHORUS INC,FL,711130.0,A6B
129572,17787.0,8004.150000000001,130340.7,262182818,17,2019-990,38900,17787,289646,201812,62525,59157,POST BACKSTAGE INC,LA,711100.0,A61
129620,646035.0,290715.75,4059192.15,133031485,161,2019-990,2395707,646035,9020427,201812,3808010,3328157,BARYSHNIKOV ARTS CENTER INC,NY,711120.0,A62
129703,0.0,0.0,3870.9,421666451,0,2019-990,8602,0,8602,201812,11169,8602,THEATRIX INC,NJ,711110.0,A65
129753,15072.0,6782.400000000001,110227.95,711027765,1,2019-990,229872,15072,244951,201812,253686,244951,GRATEFUL CRANE ENSEMBLE,CA,711130.0,A6C
129758,0.0,0.0,179229.6,474084512,3,2019-990,383538,0,398288,201812,300703,382925,PIANOS FOR PEOPLE,MO,711130.0,A68
129785,0.0,0.0,72740.7,261700201,0,2019-990,159942,0,161646,201812,79678,161646,DENIS THEATRE FOUNDATION,PA,711110.0,A65
129863,107636.85,58775.85,107636.85,942882846,9,2019-990,108120,130613,239193,201812,247326,239193,ANTENNA THEATER,CA,711110.0,A65
129961,146091.15,107846.1,146091.15,237295142,2,2019-990,84989,239658,324647,201812,294623,324647,BACH DANCING & DYNAMITE SOCIETY INC,CA,711130.0,A68
130008,98128.35,95752.35,98128.35,320315165,0,2019-990,5280,212783,218063,201812,202882,218063,MAKING MOVES DANCE COLLECTIVE INC,MD,711120.0,A62
130065,172626.75,172626.75,172626.75,460458629,0,2019-990,0,383615,383615,201906,379819,383615,RAPID CITY BAND ASSOCIATION INC,SD,711130.0,A6C
130156,211818.0,95318.1,241492.95,810382552,5,2019-990,306483,211818,536651,201906,523428,536651,INTERMOUNTAIN OPERA ASSOCIATION OF BOZEMAN,MT,711130.0,A6A
130159,641658.15,606924.0,641658.15,203460356,5,2019-990,61505,1348720,1425907,201906,1262043,1425907,ELLISON BALLET FOUNDATION INC,NY,711120.0,A63
130308,104123.7,95785.2,104123.7,471910063,1,2019-990,18530,212856,231386,201812,262074,231386,THEATRE 831,CA,711110.0,A65
130329,28276.0,12724.2,196920.45,132614483,0,2019-990,409293,28276,437601,201906,351622,437601,JAZZMOBILE INC,NY,711130.0,A68
130352,98953.65000000001,46123.65,98953.65000000001,100008474,4,2019-990,112400,102497,219897,201812,294239,216385,LOBSTER THEATER PROJECT,CA,711110.0,A65
130386,140572.0,63257.4,222043.05000000002,61764976,112,2019-990,338523,140572,493429,201812,430909,469044,GINGOLD THEATRICAL GROUP,NY,711110.0,A65
130526,0.0,0.0,63252.0,300766845,0,2019-990,140560,0,140560,201812,127108,140560,UNITED JAZZ FOUNDATION,VI,711130.0,A6C
130530,15347.0,6906.150000000001,55084.05,133715710,0,2019-990,107062,15347,122409,201812,118852,122409,DANIEL FERRO VOCAL PROGRAM INC,NY,711130.0,A6B
130545,60668.55,51772.05,60668.55,431773025,0,2019-990,0,115049,134819,201812,131989,134819,WEST COUNTY SWING DANCE CLUB,MO,711120.0,A62
130584,112898.25,67135.05,112898.25,362906984,15,2019-990,100832,149189,250885,201812,258695,250885,MUNTU DANCE THEATRE,IL,711120.0,A62
130597,56539.0,25442.55,123788.25,10908118,2,2019-990,218544,56539,275085,201906,155170,275085,SAFE HOUSE FOR THE PERFORMING ARTS,CA,711100.0,A60
130777,30596.0,13768.2,106582.5,330878639,0,2019-990,205075,30596,236850,201907,113284,236850,CABALLEROS-THE GAY MENS CHORUS OF PALM SPRINGS,CA,711130.0,A6B
130783,145382.4,81256.05,145382.4,271895518,0,2019-990,124295,180569,323072,201812,289780,317014,SONOMA ARTS LIVE,CA,711110.0,A65
130801,117262.0,52767.9,215429.85,270926234,7,2019-990,283201,117262,478733,201812,479471,429853,YU CONTEMPORARY INC,OR,711100.0,A61
130835,103888.8,75493.8,103888.8,742434020,0,2019-990,63037,167764,230864,201812,178862,230864,ABILENE BALLET THEATRE INC,TX,711120.0,A63
130920,145304.55000000002,145258.2,145304.55000000002,262297124,0,2019-990,0,322796,322899,201812,328139,322899,SANKRITILAYA,CA,711130.0,A68
130948,473473.0,213062.85,795681.9,133592291,2,2019-990,1144905,473473,1768182,201812,1420320,1625742,WORKS AND PROCESS INC,NY,711100.0,A60
130964,0.0,0.0,33245.55,463039347,0,2019-990,38879,0,73879,201812,55750,63098,DANCING THRU LIFE,TX,711120.0,A62
131093,106386.0,47873.700000000004,111755.7,112967342,0,2019-990,141960,106386,248346,201812,236504,248346,WHITE WAVE RISING-YOUNG SOON KIM DANCE COMPANY INC,NY,711120.0,A62
131099,134122.95,61460.55,134122.95,942693092,9,2019-990,161472,136579,298051,201812,294614,298051,CHHANDAM CHITRESH DAS DANCE COMPANY,CA,711120.0,A62
131114,644940.0,290223.0,4059542.25,431346617,159,2019-990,8022367,644940,9021205,201812,9497673,8954237,BETTER FAMILY LIFE INC,MO,711100.0,A60
131137,35383.950000000004,18229.05,35383.950000000004,421524464,0,2019-990,22334,40509,78631,201812,228865,78631,CORNING OPERA HOUSE CULTURAL CENTER,IA,711100.0,A61
131167,77074.65000000001,65520.450000000004,77074.65000000001,113563638,0,2019-990,25676,145601,171277,201812,155767,171277,OVATIONS DANCE REPERTORY CORP,NY,711120.0,A62
131268,79011.45,52064.55,79011.45,431326065,5,2019-990,41557,115699,175581,201812,190505,164257,STAINED GLASS PLAYERS,MO,711110.0,A65
131293,431755.65,353740.5,431755.65,464868354,0,2019-990,173367,786090,959457,201812,1011070,959457,WINDY CITY PLAYHOUSE,IL,711100.0,A61
131294,431755.65,353740.5,431755.65,464868354,0,2019-990,173367,786090,959457,201812,1011070,959457,WINDY CITY PLAYHOUSE,IL,711100.0,A61
131585,0.0,0.0,117255.6,753038965,0,2019-990,212590,0,260568,201812,97666,227642,SARATOGA SPONSOR-A-SCHOLAR,NY,711110.0,A65
131611,5748596.0,2586868.2,7295880.15,237101094,272,2019-990,7041916,5748596,16213067,201906,11922993,12330515,PITTSBURGH BALLET THEATRE INC,PA,711120.0,A63
131649,84199.95,45793.8,84199.95,341274850,3,2019-990,52598,101764,187111,201812,152613,184483,NORTH CANTON PLAYHOUSE,OH,711110.0,A65
131658,28857.0,12985.65,177513.75,452473321,0,2019-990,364300,28857,394475,201812,317559,393975,CHELSEA MUSIC FESTIVAL CORPORATION,NY,711130.0,A68
131752,15656.85,9360.0,15656.85,510183182,0,2019-990,9225,20800,34793,201812,60699,34793,ST LOUIS JAZZ CLUB,MO,711130.0,A6C
131774,0.0,0.0,24249.15,261841031,4,2019-990,53887,0,53887,201907,52397,53887,YOUTH SINGERS OF THE BAY AREA,TX,711130.0,A6B
131796,97879.05,62032.5,97879.05,20488006,3,2019-990,76630,137850,217509,201812,286758,217509,GREAT WATERS MUSIC FESTIVAL INC,NH,711130.0,A68
131831,0.0,0.0,0.0,273945670,0,2019-990,0,0,0,201812,281282,0,BERKELEY TRADITIONAL MUSIC FOUNDATION,CA,711130.0,A68
131838,1360429.0,612193.05,2718685.8000000003,954831387,37,2019-990,4670743,1360429,6041524,201812,2604675,6040502,DEBBIE ALLEN DANCE INC,CA,711120.0,A62
131897,17360.0,7812.0,66447.90000000001,133307859,16,2019-990,40521,17360,147662,201906,344656,147662,THE ARMITAGE FOUNDATION LTD,NY,711120.0,A62
131915,136071.0,75468.15000000001,136071.0,472447200,0,2019-990,108664,167707,302380,201812,264157,289580,THE JAZZ LOFT INC,NY,711130.0,A6C
131918,166237.2,153871.65,166237.2,800711096,0,2019-990,27479,341937,369416,201812,374725,369416,NEW ENGLAND SYMPHONIC ENSEMBLE INC,MD,711130.0,A69
132039,104929.65000000001,55874.700000000004,104929.65000000001,841372428,0,2019-990,109011,124166,233177,201812,241171,233177,EQUINOX THEATRE COMPANY,MT,711110.0,A65
132047,92343.0,41554.35,237225.6,760480936,34,2019-990,358440,92343,527168,201907,487495,490671,HOUSTON CHAMBER CHOIR,TX,711130.0,A6B
132210,78039.0,35117.55,90207.0,161467490,0,2019-990,122200,78039,200460,201812,195948,200460,CHENANGO COUNTY BLUES SOCIETY,NY,711130.0,A68
132227,187456.95,120150.90000000001,187456.95,391938277,36,2019-990,97267,267002,416571,201906,376011,341732,IN TANDEM THEATRE INC,WI,711110.0,A65
132305,687487.05,309375.0,687487.05,526054269,7,2019-990,729800,687500,1527749,201906,1313199,1410948,THE WASHINGTON CHORUS INC,DC,711130.0,A6B
132406,393052.05,267112.35000000003,393052.05,576002713,8,2019-990,243516,593583,873449,201906,770240,861088,SPARTANBURG LITTLE THEATRE INC,SC,711110.0,A65
132415,79040.0,35568.0,198009.45,246002142,0,2019-990,359360,79040,440021,201812,128605,440021,LITTLE THEATRE OF WILKES-BARRE,PA,711110.0,A65
132485,106177.5,92677.5,106177.5,61240889,0,2019-990,30000,205950,235950,201906,236091,235950,THEATREMOVES INC,NY,711110.0,A65
132692,119707.0,53868.15,144725.85,140569810,0,2019-990,71368,119707,321613,201812,221923,277484,GERMANIA SINGING SOCIETY,NY,711130.0,A6B
132778,9910.0,4459.5,123200.1,611112869,0,2019-990,0,9910,273778,201812,83429,85176,BLUEGRASS CYCLING CLUB INC,KY,711130.0,A68
